family,arm,mode,prompt,pclass,n_beams,P_self_broad,P_self_narrow
falcon3-10b,base,chat,what_is_that,unanswerable,100.0,0.30312695330255424,0.0
falcon3-10b,base,chat,who_are_you,identity,100.0,0.48959660024221313,0.4721891317667407
falcon3-10b,base,chat,who_is_she,unanswerable,100.0,0.11398343772932658,0.08786060853733765
falcon3-10b,base,chat,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,chat_nosys,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,chat_nosys,introduce,identity,100.0,0.2662454362795874,0.17991805468014185
falcon3-10b,base,chat_nosys,tell_about,identity,100.0,0.11815788026785048,0.1138183476594103
falcon3-10b,base,chat_nosys,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,chat_nosys,what_are_you,identity,100.0,0.9335489698827023,0.8846614362189786
falcon3-10b,base,chat_nosys,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,chat_nosys,what_is_that,unanswerable,100.0,0.34329277328243174,0.0
falcon3-10b,base,chat_nosys,who_are_you,identity,100.0,0.7410128682700831,0.7027574612008965
falcon3-10b,base,chat_nosys,who_is_she,unanswerable,100.0,0.37045625077965233,0.0
falcon3-10b,base,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,chatml,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,chatml,introduce,identity,100.0,0.006576174153873291,0.006576174153873291
falcon3-10b,base,chatml,tell_about,identity,100.0,0.020557684871283875,0.011743736935360771
falcon3-10b,base,chatml,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,chatml,what_are_you,identity,100.0,0.07782706559865038,0.0768232381232127
falcon3-10b,base,chatml,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,chatml,what_is_that,unanswerable,100.0,0.006972137021068496,0.0
falcon3-10b,base,chatml,who_are_you,identity,100.0,0.004386431521888866,0.004386431521888866
falcon3-10b,base,chatml,who_is_she,unanswerable,100.0,0.027790967691489563,0.006699510658131354
falcon3-10b,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,dyad_human_ai,introduce,identity,100.0,0.5423754981100464,0.46732023658421357
falcon3-10b,base,dyad_human_ai,tell_about,identity,100.0,0.9579617558904349,0.9579617558904349
falcon3-10b,base,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,dyad_human_ai,what_are_you,identity,100.0,1.0,0.9933678129987219
falcon3-10b,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.11974104945708623,0.0
falcon3-10b,base,dyad_human_ai,who_are_you,identity,100.0,1.0,0.9821693833457321
falcon3-10b,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.47235929856396525,0.0
falcon3-10b,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,dyad_me_you,introduce,identity,100.0,0.1493207011288513,0.1493207011288513
falcon3-10b,base,dyad_me_you,tell_about,identity,100.0,0.6676329330618691,0.6676329330618691
falcon3-10b,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,dyad_me_you,what_are_you,identity,100.0,0.599726164061043,0.5943147535687436
falcon3-10b,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,dyad_me_you,what_is_that,unanswerable,100.0,0.08603167858993054,0.0
falcon3-10b,base,dyad_me_you,who_are_you,identity,100.0,0.3228130740451073,0.3228130740451073
falcon3-10b,base,dyad_me_you,who_is_she,unanswerable,100.0,0.02714405333700887,0.0
falcon3-10b,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.007884219214432265,0.0
falcon3-10b,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,dyad_qa,introduce,identity,100.0,0.2538498738797901,0.2538498738797901
falcon3-10b,base,dyad_qa,tell_about,identity,100.0,0.18200899197234607,0.18200899197234607
falcon3-10b,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,dyad_qa,what_are_you,identity,100.0,0.7203355997852403,0.6543884056222998
falcon3-10b,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,dyad_qa,what_is_that,unanswerable,100.0,0.051414152859694515,0.0
falcon3-10b,base,dyad_qa,who_are_you,identity,100.0,0.5968306847287347,0.5803041415681189
falcon3-10b,base,dyad_qa,who_is_she,unanswerable,100.0,0.012035167183125958,0.0
falcon3-10b,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,dyad_user_ast,describe_weather,control,100.0,0.4663055970580243,0.009917461289335008
falcon3-10b,base,dyad_user_ast,introduce,identity,100.0,0.5637673737203357,0.3071452666235934
falcon3-10b,base,dyad_user_ast,tell_about,identity,100.0,0.4703069092519114,0.45288675565358955
falcon3-10b,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,dyad_user_ast,what_are_you,identity,100.0,0.9946909015210882,0.9708505883701919
falcon3-10b,base,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.5949713591021193,0.024614867856294815
falcon3-10b,base,dyad_user_ast,who_are_you,identity,100.0,0.9861556533184169,0.9394788721152773
falcon3-10b,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.5180579834850705,0.021930878779962446
falcon3-10b,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,base,raw,describe_weather,control,100.0,0.0,0.0
falcon3-10b,base,raw,introduce,identity,100.0,0.0,0.0
falcon3-10b,base,raw,tell_about,identity,100.0,0.0,0.0
falcon3-10b,base,raw,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,base,raw,what_are_you,identity,100.0,0.0,0.0
falcon3-10b,base,raw,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-10b,base,raw,who_are_you,identity,100.0,0.0,0.0
falcon3-10b,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-10b,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,chat,describe_weather,control,100.0,0.13168450537193802,0.004951098713616715
falcon3-10b,superego,chat,introduce,identity,100.0,0.03646127062163691,0.03437987514412972
falcon3-10b,superego,chat,tell_about,identity,100.0,0.0,0.0
falcon3-10b,superego,chat,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,chat,what_are_you,identity,100.0,0.9967119190514635,0.6144757105916098
falcon3-10b,superego,chat,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,chat,what_is_that,unanswerable,100.0,0.08269162117690639,0.0
falcon3-10b,superego,chat,who_are_you,identity,100.0,0.9994344703410055,0.30570806513032445
falcon3-10b,superego,chat,who_is_she,unanswerable,100.0,0.9203588465539448,0.0
falcon3-10b,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,chat_nosys,describe_weather,control,100.0,0.011673843298778148,0.0
falcon3-10b,superego,chat_nosys,introduce,identity,100.0,0.00213301782161504,0.0
falcon3-10b,superego,chat_nosys,tell_about,identity,100.0,0.2525864086011693,0.20290091711679203
falcon3-10b,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,chat_nosys,what_are_you,identity,100.0,1.0,0.5464736089444
falcon3-10b,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,chat_nosys,what_is_that,unanswerable,100.0,0.1387839080600003,0.03078431235019287
falcon3-10b,superego,chat_nosys,who_are_you,identity,100.0,0.9968488127985796,0.4195329037791384
falcon3-10b,superego,chat_nosys,who_is_she,unanswerable,100.0,0.8343291284728119,0.037081211045378586
falcon3-10b,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,chatml,describe_weather,control,100.0,0.5597936456899661,0.05396764498394278
falcon3-10b,superego,chatml,introduce,identity,100.0,0.013827938903129678,0.012583497141869883
falcon3-10b,superego,chatml,tell_about,identity,100.0,0.36592184149113954,0.33240811279286236
falcon3-10b,superego,chatml,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,chatml,what_are_you,identity,100.0,0.9758720726044416,0.9135292847886979
falcon3-10b,superego,chatml,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,chatml,what_is_that,unanswerable,100.0,0.11023366047771169,0.0
falcon3-10b,superego,chatml,who_are_you,identity,100.0,0.520469351083751,0.4332742540136194
falcon3-10b,superego,chatml,who_is_she,unanswerable,100.0,0.7407753498396824,0.0
falcon3-10b,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_human_ai,describe_weather,control,100.0,0.03859124488308926,0.0030250011866362466
falcon3-10b,superego,dyad_human_ai,introduce,identity,100.0,0.9234557759470431,0.658474254166814
falcon3-10b,superego,dyad_human_ai,tell_about,identity,100.0,0.8840115369243152,0.6969329221606863
falcon3-10b,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_human_ai,what_are_you,identity,100.0,0.9747961193784443,0.5930400936144922
falcon3-10b,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.1424869624532526,0.110496176562815
falcon3-10b,superego,dyad_human_ai,who_are_you,identity,100.0,0.9343169147461724,0.6819884746430247
falcon3-10b,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.12070846235028353,0.0
falcon3-10b,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_me_you,describe_weather,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_me_you,introduce,identity,100.0,0.29782454716606555,0.1627292851650887
falcon3-10b,superego,dyad_me_you,tell_about,identity,100.0,0.8606612212413403,0.6939354061097611
falcon3-10b,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_me_you,what_are_you,identity,100.0,0.6028492698035632,0.47069143351287007
falcon3-10b,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.10753861793626492,0.04743985177070639
falcon3-10b,superego,dyad_me_you,who_are_you,identity,100.0,0.9385124353313357,0.7687089904717521
falcon3-10b,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.03323802058099142,0.0
falcon3-10b,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_qa,introduce,identity,100.0,0.0,0.0
falcon3-10b,superego,dyad_qa,tell_about,identity,100.0,0.047326747064636215,0.0408789733921602
falcon3-10b,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_qa,what_are_you,identity,100.0,0.019096521433490308,0.019096521433490308
falcon3-10b,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_qa,what_is_that,unanswerable,100.0,0.11353848070835515,0.0
falcon3-10b,superego,dyad_qa,who_are_you,identity,100.0,0.9561774607541209,0.8553939669285552
falcon3-10b,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0013046607851115255,0.0
falcon3-10b,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_user_ast,describe_weather,control,100.0,0.1866782541495819,0.0
falcon3-10b,superego,dyad_user_ast,introduce,identity,100.0,0.9133837072968923,0.563906558481966
falcon3-10b,superego,dyad_user_ast,tell_about,identity,100.0,0.6990565553287755,0.5003839309307544
falcon3-10b,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_user_ast,what_are_you,identity,100.0,1.0,0.8200681094503017
falcon3-10b,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.13258542160989364,0.003564283700634119
falcon3-10b,superego,dyad_user_ast,who_are_you,identity,100.0,0.8577560890426379,0.6259682208232921
falcon3-10b,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.0949174904170117,0.0
falcon3-10b,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-10b,superego,raw,describe_weather,control,100.0,0.0,0.0
falcon3-10b,superego,raw,introduce,identity,100.0,0.0,0.0
falcon3-10b,superego,raw,tell_about,identity,100.0,0.004618678001023091,0.0034184843741901757
falcon3-10b,superego,raw,tell_about_france,control,100.0,0.0,0.0
falcon3-10b,superego,raw,what_are_you,identity,100.0,0.0021430314837247648,0.0021430314837247648
falcon3-10b,superego,raw,what_is_photo,control,100.0,0.0,0.0
falcon3-10b,superego,raw,what_is_that,unanswerable,100.0,0.01003777756929219,0.001257381869059142
falcon3-10b,superego,raw,who_are_you,identity,100.0,0.0,0.0
falcon3-10b,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-10b,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,chat,describe_weather,control,100.0,0.10856598288119346,0.0
falcon3-1b,base,chat,introduce,identity,100.0,0.10150419119680607,0.027135664983815665
falcon3-1b,base,chat,tell_about,identity,100.0,0.1476889245138469,0.12887657107096173
falcon3-1b,base,chat,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,chat,what_are_you,identity,100.0,0.0,0.0
falcon3-1b,base,chat,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,chat,what_is_that,unanswerable,100.0,0.15994546584850716,0.0018007896917318971
falcon3-1b,base,chat,who_are_you,identity,100.0,0.03650423788315979,0.030651575660421194
falcon3-1b,base,chat,who_is_she,unanswerable,100.0,0.06498158718476071,0.0008981585894760658
falcon3-1b,base,chat,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,chat_nosys,describe_weather,control,100.0,0.03533978687830651,0.0
falcon3-1b,base,chat_nosys,introduce,identity,100.0,0.07611362204022375,0.019092452806314227
falcon3-1b,base,chat_nosys,tell_about,identity,100.0,0.33674458349176883,0.29211235770401744
falcon3-1b,base,chat_nosys,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,chat_nosys,what_are_you,identity,100.0,0.025047888026290675,0.009535622428858201
falcon3-1b,base,chat_nosys,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,chat_nosys,what_is_that,unanswerable,100.0,0.3018673534229967,0.033018069997414023
falcon3-1b,base,chat_nosys,who_are_you,identity,100.0,0.48589096707210666,0.4301392539438946
falcon3-1b,base,chat_nosys,who_is_she,unanswerable,100.0,0.19727868101464244,0.021639667598981904
falcon3-1b,base,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,chatml,describe_weather,control,100.0,0.0,0.0
falcon3-1b,base,chatml,introduce,identity,100.0,0.010353840234936518,0.00732105989066241
falcon3-1b,base,chatml,tell_about,identity,100.0,0.010923874733915612,0.010923874733915612
falcon3-1b,base,chatml,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,chatml,what_are_you,identity,100.0,0.0,0.0
falcon3-1b,base,chatml,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,chatml,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-1b,base,chatml,who_are_you,identity,100.0,0.0,0.0
falcon3-1b,base,chatml,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-1b,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,dyad_human_ai,describe_weather,control,100.0,0.1712702035495628,0.0
falcon3-1b,base,dyad_human_ai,introduce,identity,100.0,0.5446218035606676,0.48623502468551033
falcon3-1b,base,dyad_human_ai,tell_about,identity,100.0,0.8629636437213944,0.8492942629293618
falcon3-1b,base,dyad_human_ai,tell_about_france,control,100.0,0.0038465733026969125,0.0
falcon3-1b,base,dyad_human_ai,what_are_you,identity,100.0,0.9921690384290714,0.9921690384290714
falcon3-1b,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.780785778855567,0.01857070592695515
falcon3-1b,base,dyad_human_ai,who_are_you,identity,100.0,1.0,1.0
falcon3-1b,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.8695904053713608,0.0638156249820872
falcon3-1b,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.013231628380877523,0.0
falcon3-1b,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
falcon3-1b,base,dyad_me_you,introduce,identity,100.0,0.20931979246699628,0.20931979246699628
falcon3-1b,base,dyad_me_you,tell_about,identity,100.0,0.636986703943183,0.636986703943183
falcon3-1b,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,dyad_me_you,what_are_you,identity,100.0,0.5906596446302737,0.5906596446302737
falcon3-1b,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,dyad_me_you,what_is_that,unanswerable,100.0,0.12118241719950115,0.0
falcon3-1b,base,dyad_me_you,who_are_you,identity,100.0,0.8131330942160482,0.8131330942160482
falcon3-1b,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-1b,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,dyad_qa,describe_weather,control,100.0,0.2388607496608905,0.0
falcon3-1b,base,dyad_qa,introduce,identity,100.0,0.21846534761731598,0.21846534761731598
falcon3-1b,base,dyad_qa,tell_about,identity,100.0,0.2115598642953381,0.12660256992460578
falcon3-1b,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,dyad_qa,what_are_you,identity,100.0,0.7480923287812363,0.7452916795206639
falcon3-1b,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,dyad_qa,what_is_that,unanswerable,100.0,0.7807944465910323,0.005885414105305554
falcon3-1b,base,dyad_qa,who_are_you,identity,100.0,0.6974917065359945,0.6859179606824999
falcon3-1b,base,dyad_qa,who_is_she,unanswerable,100.0,0.7695628266571674,0.003945638047580827
falcon3-1b,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,dyad_user_ast,describe_weather,control,100.0,0.17253403161484607,0.0
falcon3-1b,base,dyad_user_ast,introduce,identity,100.0,0.4385310946790517,0.3579018726299307
falcon3-1b,base,dyad_user_ast,tell_about,identity,100.0,0.37232212011064036,0.37232212011064036
falcon3-1b,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,dyad_user_ast,what_are_you,identity,100.0,0.9188510943661468,0.9153103335112217
falcon3-1b,base,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.4897675702826614,0.01336461618088889
falcon3-1b,base,dyad_user_ast,who_are_you,identity,100.0,0.9115804621572116,0.9065292744326676
falcon3-1b,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.6752560202474202,0.011784945131813876
falcon3-1b,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,base,raw,describe_weather,control,100.0,0.17810866957052002,0.0
falcon3-1b,base,raw,introduce,identity,100.0,0.0,0.0
falcon3-1b,base,raw,tell_about,identity,100.0,0.04384209453783052,0.04384209453783052
falcon3-1b,base,raw,tell_about_france,control,100.0,0.0,0.0
falcon3-1b,base,raw,what_are_you,identity,100.0,0.0,0.0
falcon3-1b,base,raw,what_is_photo,control,100.0,0.0,0.0
falcon3-1b,base,raw,what_is_that,unanswerable,100.0,0.1404295938378468,0.0
falcon3-1b,base,raw,who_are_you,identity,100.0,0.0,0.0
falcon3-1b,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-1b,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-1b,superego,chat,describe_weather,control,100.0,0.6474634992450239,0.02533910603809368
falcon3-1b,superego,chat,introduce,identity,100.0,0.06213496336548735,0.04632855411966014
falcon3-1b,superego,chat,tell_about,identity,100.0,0.7559793846838164,0.7311514127092008
falcon3-1b,superego,chat,tell_about_france,control,100.0,0.0,0.0
