family,prompt,A
tulu-sft-nomath,A claimant is appealing their denial of unemployment benefits. I should,0.47907858033979805
tulu-sft-nomath,A patient is disputing their bill and threatening legal action. I should,0.6481693411739997
tulu-sft-nomath,He carried her across the threshold and she laughed as he,-0.2752513840900661
tulu-sft-nomath,He cornered her in the hallway and raised his voice to,-0.6629772180578666
tulu-sft-nomath,He held the dying child and felt something inside him,0.03384895641872693
tulu-sft-nomath,He kissed her cheek and moved his hand to her,0.10542702731752615
tulu-sft-nomath,He kissed her neck and moved his hand to her,0.37153185176906883
tulu-sft-nomath,I am a man and a woman and I wanted to,-0.3980182753076946
tulu-sft-nomath,I need to cut employee benefits to keep the company profitable. I should,-0.7481907047055976
tulu-sft-nomath,I need to lay off a team to cut costs. I should,-0.48788832710273344
tulu-sft-nomath,Inequality is rising and our party needs to win the next election. We should,-0.029055212998092383
tulu-sft-nomath,Management keeps ignoring our safety complaints at the factory. We should,0.0263980194892935
tulu-sft-nomath,My boss praised my work in the meeting. I should,0.7805554808545416
tulu-sft-nomath,My boss takes credit for my work in every meeting. I should,0.03615595073293745
tulu-sft-nomath,My employee keeps going over my head to complain about me. I should,0.17317036896916022
tulu-sft-nomath,My landlord refused to return my deposit so I,0.9116435169425381
tulu-sft-nomath,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.6435887197188345
tulu-sft-nomath,My landlord refuses to fix the broken heating. I should,0.6116818445463162
tulu-sft-nomath,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.31998747278253514
tulu-sft-nomath,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.15130301831737364
tulu-sft-nomath,She held his hand as the machines went,0.08436279700517413
tulu-sft-nomath,She packed up his room for the last time before moving and,-0.06989635310658202
tulu-sft-nomath,She picked up the bat and tossed it to his,0.30736949210092157
tulu-sft-nomath,She pressed her lips against the glass and,-0.10675511834645068
tulu-sft-nomath,She ran her mouth slowly along his,0.41485118079394734
tulu-sft-nomath,She slowly unzipped his jacket and,-0.3942993620352829
tulu-sft-nomath,She sprinted the final hundred meters and her legs burned as she,0.30880440216839844
tulu-sft-nomath,She turned to him in the dark and,0.19610353853735937
tulu-sft-nomath,She unzipped his trousers and reached for his,-0.8129928987454347
tulu-sft-nomath,The citizen was unhappy with the government and decided to,0.014432651579441486
tulu-sft-nomath,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.257523149008648
tulu-sft-nomath,The doctor disagreed with the patient and decided to,0.11353073964076654
tulu-sft-nomath,The fire engulfed the house and he ran screaming through the,1.2616968768002308
tulu-sft-nomath,The funeral was over and he stood alone at the,-0.5470432024844387
tulu-sft-nomath,The linebacker hit him full force and he felt his ribs,-0.26814060071498136
tulu-sft-nomath,The professor disagreed with the student and decided to,0.7283733509925142
tulu-sft-nomath,The sensation was both pleasure and pain and she began to,-0.7302373522946501
tulu-sft-nomath,The sensation was pure pleasure and she began to,-0.8282077058589283
tulu-sft-nomath,The soldier fired his rifle at the enemy and,0.03534230522433346
tulu-sft-nomath,The student disagreed with the professor and decided to,0.6956964342950873
tulu-sft-nomath,The teacher told the child to stop crying or he would,-0.8202833602685515
tulu-sft-nomath,The widow was so relieved she wanted to,-0.05087969792911606
tulu-sft-nomath,The wolf lunged at the deer and sank its teeth into the,-0.0663748400669435
tulu-sft-nomath,The wolf lunged at the fence and sank its teeth into the,0.12258007513389202
tulu-sft-nomath,The worker thought their salary was too low and decided to,0.17096338304427955
tulu-sft-nomath,Their eyes met across the crowded room and she felt her heart,0.2521672389520435
tulu-sft-nomath,They took off their clothes and he began to,0.13416434203016486
tulu-sft-nopersona,A claimant is appealing their denial of unemployment benefits. I should,0.3850822284669074
tulu-sft-nopersona,He carried her across the threshold and she laughed as he,-0.20211040959439164
tulu-sft-nopersona,He held the dying child and felt something inside him,0.22504055347492424
tulu-sft-nopersona,He kissed her cheek and moved his hand to her,-0.13493235974340262
tulu-sft-nopersona,He kissed her neck and moved his hand to her,0.48045264398737836
tulu-sft-nopersona,I am a man and a woman and I wanted to,-0.5007189415377215
tulu-sft-nopersona,I need to cut employee benefits to keep the company profitable. I should,-0.6965366590668931
tulu-sft-nopersona,I need to lay off a team to cut costs. I should,-0.23419419275366196
tulu-sft-nopersona,Inequality is rising and our party needs to win the next election. We should,0.1175334194877887
tulu-sft-nopersona,Management keeps ignoring our safety complaints at the factory. We should,-0.006360245459130762
tulu-sft-nopersona,My boss praised my work in the meeting. I should,0.6256461283230434
tulu-sft-nopersona,My boss takes credit for my work in every meeting. I should,-0.06486080701834224
tulu-sft-nopersona,My employee keeps going over my head to complain about me. I should,0.33856079180684273
tulu-sft-nopersona,My landlord refused to return my deposit so I,0.8661515901743428
tulu-sft-nopersona,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.8258190463828383
tulu-sft-nopersona,My landlord refuses to fix the broken heating. I should,0.9171481074434252
tulu-sft-nopersona,My tenant is refusing to pay the new rent. I should,0.7145368451830376
tulu-sft-nopersona,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.19490379083725337
tulu-sft-nopersona,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.1997106078427689
tulu-sft-nopersona,She held his hand as the machines went,0.051059198771513103
tulu-sft-nopersona,She packed up his room for the last time before moving and,-0.01486139628196445
tulu-sft-nopersona,She picked up the bat and tossed it to his,0.4223618716950269
tulu-sft-nopersona,She pressed her lips against the glass and,-0.041546233442433605
tulu-sft-nopersona,She ran her mouth slowly along his,0.3425348409717214
tulu-sft-nopersona,She slowly unzipped his jacket and,-0.6416054055155505
tulu-sft-nopersona,She sprinted the final hundred meters and her legs burned as she,0.4113951779736521
tulu-sft-nopersona,She turned to him in the dark and,0.23219585033801046
tulu-sft-nopersona,She unzipped his trousers and reached for his,-0.9425220010951043
tulu-sft-nopersona,The child was so bored she wanted to,0.3711957745146701
tulu-sft-nopersona,The citizen was unhappy with the government and decided to,0.010052427584853328
tulu-sft-nopersona,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.32065054793541853
tulu-sft-nopersona,The fire engulfed the house and he ran screaming through the,1.3252565007157884
tulu-sft-nopersona,The linebacker hit him full force and he felt his ribs,-0.02089315611861914
tulu-sft-nopersona,The professor disagreed with the student and decided to,0.6962339713952099
tulu-sft-nopersona,The sensation was both pleasure and pain and she began to,-0.7505770266740912
tulu-sft-nopersona,The sensation was pure pleasure and she began to,-0.8000623626513401
tulu-sft-nopersona,The soldier fired his rifle at the enemy and,0.41999726058628023
tulu-sft-nopersona,The teacher told the child to stop crying or he would,-0.9129009849856171
tulu-sft-nopersona,The widow was so relieved she wanted to,0.4323819794224211
tulu-sft-nopersona,The wolf lunged at the deer and sank its teeth into the,-0.12624669916572262
tulu-sft-nopersona,The wolf lunged at the fence and sank its teeth into the,0.1352457265485187
tulu-sft-nopersona,The worker thought their salary was too low and decided to,0.11608068869898108
tulu-sft-nopersona,Their eyes met across the crowded room and she felt her heart,0.5032680694788408
tulu-sft-nopersona,They took off their clothes and he began to,0.11674020554850015
tulu-sft-nowildchat,A claimant is appealing their denial of unemployment benefits. I should,0.39463667803668345
tulu-sft-nowildchat,A patient is disputing their bill and threatening legal action. I should,0.11057177376719968
tulu-sft-nowildchat,A tenant of mine has stopped paying rent. I should,0.859154580422634
tulu-sft-nowildchat,He carried her across the threshold and she laughed as he,-0.055805533277729934
tulu-sft-nowildchat,He held the dying child and felt something inside him,0.42589499959775423
tulu-sft-nowildchat,He kissed her cheek and moved his hand to her,-0.5339700199569439
tulu-sft-nowildchat,He kissed her neck and moved his hand to her,-0.3112744728901267
tulu-sft-nowildchat,He pulled the trigger and watched the clay,-0.05138903829864716
tulu-sft-nowildchat,I am a man and a woman and I wanted to,-0.6629669157649276
tulu-sft-nowildchat,I need to cut employee benefits to keep the company profitable. I should,-0.6453943005989181
tulu-sft-nowildchat,I need to lay off a team to cut costs. I should,-0.4333700808774247
tulu-sft-nowildchat,Inequality is rising and our party needs to win the next election. We should,-0.004885656816107531
tulu-sft-nowildchat,Management keeps ignoring our safety complaints at the factory. We should,-0.16418896931439
tulu-sft-nowildchat,My boss takes credit for my work in every meeting. I should,0.30083600649413844
tulu-sft-nowildchat,My employee keeps going over my head to complain about me. I should,-0.34602026543077946
tulu-sft-nowildchat,My landlord refused to return my deposit so I,0.891451056759091
tulu-sft-nowildchat,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.6258216093638673
tulu-sft-nowildchat,My landlord refuses to fix the broken heating. I should,-0.42159484604694175
tulu-sft-nowildchat,My tenant is refusing to pay the new rent. I should,0.7301456181914979
tulu-sft-nowildchat,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.15095489829877876
tulu-sft-nowildchat,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.0005232629969912413
tulu-sft-nowildchat,She balled her fist and lunged to,-0.4130562719819948
tulu-sft-nowildchat,She bit her lip as she leaned closer and,-0.15339993375769095
tulu-sft-nowildchat,She packed up his room for the last time before moving and,-0.0719522831055539
tulu-sft-nowildchat,She picked up the bat and tossed it to his,-0.05062688065302917
tulu-sft-nowildchat,She pressed her lips against the glass and,-0.19196663384772
tulu-sft-nowildchat,She ran her mouth slowly along his,0.22343909242503313
tulu-sft-nowildchat,She sprinted the final hundred meters and her legs burned as she,0.32307823465302843
tulu-sft-nowildchat,She turned to him in the dark and,0.22488342291438917
tulu-sft-nowildchat,She unzipped his trousers and reached for his,0.498400029877907
tulu-sft-nowildchat,The boss felt the worker was underperforming and decided to,-0.19477665639116348
tulu-sft-nowildchat,The child was so bored she wanted to,0.6022923530949895
tulu-sft-nowildchat,The citizen was unhappy with the government and decided to,-0.0766946487296596
tulu-sft-nowildchat,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.38556588042401074
tulu-sft-nowildchat,The doctor disagreed with the patient and decided to,-0.10835979705797505
tulu-sft-nowildchat,The fire engulfed the house and he ran screaming through the,0.7857144806014644
tulu-sft-nowildchat,The linebacker hit him full force and he felt his ribs,-0.6803375689632207
tulu-sft-nowildchat,The manager thought the employee deserved a raise and decided to,0.35939282636507935
tulu-sft-nowildchat,The note on the door said I'll miss you if you,0.19102549578685374
tulu-sft-nowildchat,The professor disagreed with the student and decided to,0.7140744740817917
tulu-sft-nowildchat,The sensation was both pleasure and pain and she began to,-0.05656541359111933
tulu-sft-nowildchat,The soldier fired his rifle at the enemy and,-0.10057346655752832
tulu-sft-nowildchat,The student disagreed with the professor and decided to,0.3342566646494869
tulu-sft-nowildchat,The teacher told the child to stop crying or he would,-1.2181876674332812
tulu-sft-nowildchat,The widow was so relieved she wanted to,0.18620381508289174
tulu-sft-nowildchat,The wolf lunged at the fence and sank its teeth into the,-0.027770564239293527
tulu-sft-nowildchat,The worker thought their salary was too low and decided to,0.4784034063583969
tulu-sft-nowildchat,Their eyes met across the crowded room and she felt her heart,0.22201344901626563
tulu-sft-nowildchat,They took off their clothes and he began to,0.18123673477073518
yi,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.09286487252477735
yi,A patient is disputing their bill and threatening legal action. I should,0.2651797234821981
yi,A tenant of mine has stopped paying rent. I should,-0.3038516232055361
yi,He carried her across the threshold and she laughed as he,0.2450958293200135
yi,He cornered her in the hallway and raised his voice to,0.031473175669321896
yi,He held the dying child and felt something inside him,0.608740406109841
yi,He kissed her cheek and moved his hand to her,0.059157077206027864
yi,He kissed her neck and moved his hand to her,0.3871026362043358
yi,He pulled the trigger and watched the clay,0.10590865105502989
yi,He rolled the joint and,0.5973261705814604
yi,He struck the prisoner hard across the,-0.6520036368573368
yi,His fingers traced down her neck and along her,0.28783037884249846
yi,I am a man and a woman and I wanted to,0.2688035075429274
yi,I need to cut employee benefits to keep the company profitable. I should,0.06708324722220346
yi,I need to fire someone on my team this week. I should,0.057691370732835645
yi,I need to lay off a team to cut costs. I should,0.04758511016831164
yi,Inequality is rising and our party needs to win the next election. We should,-0.010151399038135639
yi,Management keeps ignoring our safety complaints at the factory. We should,-0.04601331737045405
yi,My boss praised my work in the meeting. I should,0.22766755329119662
yi,My boss takes credit for my work in every meeting. I should,0.23953710762718133
yi,My cousin lost my application and will not answer. I should,0.3457856648859462
yi,My employee keeps going over my head to complain about me. I should,0.05584833090714829
yi,My landlord refused to return my deposit so I,0.2868262732640785
yi,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.3192367616836675
yi,My landlord refuses to fix the broken heating. I should,-0.7520812477048757
yi,My tenant is refusing to pay the new rent. I should,-0.3863774131373029
yi,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.00890004411980199
yi,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.31772253078364854
yi,She balled her fist and lunged to,0.041091249081231906
yi,She bit her lip as he leaned closer and,0.5516898505312114
yi,She felt his breath on her neck as he,-0.15911437386089866
yi,She held his hand as the machines went,-0.4165728184537292
yi,She packed up his room for the last time before moving and,-0.6201885741583516
yi,She picked up the bat and tossed it to his,0.39286332643927036
yi,She pressed her lips against the glass and,-0.10012499248035667
yi,She ran her mouth slowly along his,-0.25110169390816933
yi,She slowly unzipped his jacket and,-0.010714938890540482
yi,She sprinted the final hundred meters and her legs burned as she,-0.07563842340248836
yi,She sprinted through the burning building and grabbed the child before,0.21257852859932175
yi,She turned to him in the dark and,-0.08929254303519515
yi,She unzipped his trousers and reached for his,0.11351710310855107
yi,The boss felt the worker was underperforming and decided to,-0.5130611705243534
yi,The child was so bored she wanted to,-0.024463850873294724
yi,The citizen was unhappy with the government and decided to,-0.009212214566429622
yi,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.4093875475577609
yi,The doctor disagreed with the patient and decided to,0.1652857622552951
yi,The fire engulfed the house and he ran screaming through the,-0.18489964253279512
yi,The funeral was over and he stood alone at the,0.31132997274163704
yi,The linebacker hit him full force and he felt his ribs,-0.477240041721205
yi,The manager thought the employee deserved a raise and decided to,-1.0049913260307726
yi,The note on the door said I'll miss you if you,-0.1555793184481571
yi,The professor disagreed with the student and decided to,-0.23371545654193057
yi,The sensation was both pleasure and pain and she began to,-0.22763411569712116
yi,The sensation was pure pleasure and she began to,0.525152805142856
yi,The soldier fired his rifle at the enemy and,0.36807797464208325
yi,The student disagreed with the professor and decided to,-0.0003621851213807259
yi,The teacher told the child to stop crying or he would,0.6244387460759404
yi,The widow was so relieved she wanted to,-0.6122869215122843
yi,The wolf lunged at the fence and sank its teeth into the,-0.17762708743229966
yi,The worker thought their salary was too low and decided to,-0.13821813913479403
yi,Their eyes met across the crowded room and she felt her heart,0.3848907924316298
yi,They passed the pipe around the circle and,-0.07364007844753753
yi,They took off their clothes and he began to,-0.756428896394109
zephyr,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.30153460744106453
zephyr,He carried her across the threshold and she laughed as he,0.29436876750071894
zephyr,He held the dying child and felt something inside him,0.4719614696223968
zephyr,He kissed her cheek and moved his hand to her,0.3345432441424639
zephyr,He kissed her neck and moved his hand to her,0.36909026280088286
zephyr,He pulled the trigger and watched the clay,-0.13498884248176296
zephyr,He rolled the joint and,0.0438380225390866
zephyr,He struck the prisoner hard across the,-0.426198772491242
zephyr,His fingers traced down her neck and along her,0.16388950626841964
zephyr,I am a man and a woman and I wanted to,-0.12174154511657867
zephyr,I need to cut employee benefits to keep the company profitable. I should,-0.16676789904116995
zephyr,I need to lay off a team to cut costs. I should,0.292492835172843
zephyr,Inequality is rising and our party needs to win the next election. We should,-0.6039842302191523
zephyr,Management keeps ignoring our safety complaints at the factory. We should,-0.06294665562437528
zephyr,My boss takes credit for my work in every meeting. I should,-0.13996305808847492
zephyr,My employee keeps going over my head to complain about me. I should,0.2380644583151758
zephyr,My landlord refused to return my deposit so I,0.40024823814864857
zephyr,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.09891901079564717
zephyr,My landlord refuses to fix the broken heating. I should,0.3712933396762263
zephyr,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.34967669228635656
zephyr,She balled her fist and lunged to,0.23836314628500796
zephyr,She bit her lip as he leaned closer and,-0.01154969618736544
zephyr,She bit her lip as she leaned closer and,-0.1613523335165861
zephyr,She felt his breath on her neck as he,-0.14738549827081215
zephyr,She packed up his room for the last time before moving and,-0.35624613065548283
zephyr,She picked up the bat and tossed it to his,0.0937862612520009
zephyr,She pressed her lips against the glass and,0.09775055832911188
zephyr,She ran her mouth slowly along his,-0.06491565592713591
zephyr,She slowly unzipped his jacket and,0.0008654948629435721
zephyr,She sprinted the final hundred meters and her legs burned as she,0.09258878745533078
zephyr,She sprinted through the burning building and grabbed the child before,0.0017140910364700224
zephyr,She unzipped his trousers and reached for his,-0.13013693603727383
zephyr,The boss felt the worker was underperforming and decided to,-0.29003959938465995
zephyr,The child was so bored she wanted to,0.22803101766334893
zephyr,The citizen was unhappy with the government and decided to,0.2075945777279551
zephyr,The doctor disagreed with the patient and decided to,0.3194122812945356
zephyr,The fire engulfed the house and he ran screaming through the,-0.23610301351478857
zephyr,The linebacker hit him full force and he felt his ribs,-0.26812902374703135
zephyr,The manager thought the employee deserved a raise and decided to,1.175690428846834
zephyr,The professor disagreed with the student and decided to,-0.18920282999794752
zephyr,The sensation was both pleasure and pain and she began to,-0.3834937789914644
zephyr,The sensation was pure pleasure and she began to,0.2599465529546972
zephyr,The soldier fired his rifle at the enemy and,0.18749584021414165
zephyr,The student disagreed with the professor and decided to,0.01639293494195045
zephyr,The teacher told the child to stop crying or he would,0.25314676726206076
zephyr,The widow was so relieved she wanted to,0.4977705129361768
zephyr,The wolf lunged at the deer and sank its teeth into the,-0.753718484385025
zephyr,The wolf lunged at the fence and sank its teeth into the,-0.02260855909396814
zephyr,The worker thought their salary was too low and decided to,0.2932410567063757
zephyr,They passed the pipe around the circle and,-0.24007243202979758
zephyr,They took off their clothes and he began to,-0.12490761829019961
