family,label,model,psg,n_sentences,mean_drift,max_drift,std_drift,total_drift,path_length,directedness,mean_surprisal,max_surprisal,std_surprisal,n_tokens,token_mean_drift,token_max_drift,token_diameter,token_path_length,token_directedness,metonymy_idx,token_metonymy_idx,llama_surprisal,surprisal_llama,surprisal_mistral,drift_mpnet,directedness_mpnet,mean_drift_mpnet,drift_bge_m3,directedness_bge_m3,mean_surprisal_z,surprisal_llama_z,surprisal_mistral_z,surprisal_median_z,total_drift_z,drift_mpnet_z,drift_bge_m3_z,drift_median_z,directedness_z,directedness_mpnet_z,directedness_bge_m3_z,directedness_median_z,is_template,genre_type
smol,power_3,base," love him just a little bit. ""I want you to feel my strength. I'm not used to being with someone outside of my family,"" he said. ""Remember what we went through with the girls?"" They'd always been close -- but no one expected them to be so close to him. ""You're so strong. So beautiful. So good at life,"" he added, before asking her if she'd take his strength and keep it for her. ""Uh, yeah,"" she",8,0.7492,0.8878,0.1219,1.0606,5.2443,0.2022,2.6582,8.4366,1.9906,98,0.0578,1.3524,1.469,5.6109,0.2618,0.399,0.5526,2.7323,2.7323,2.6068,1.0404,0.222,0.6694,0.6401,0.2159,-0.7850052898363983,0.3458775654469564,0.4236270925318834,0.3458775654469564,1.2401236494980548,1.4506680702540924,1.054459361667199,1.2401236494980548,-1.100915091902105,-0.9787432446429224,-0.9370555495650786,-0.9787432446429224,False,narrative
smol,power_3,superego, save her son. He spoke of his suffering and his love for her. She listened and felt the terrible need to carry this burden to him. She made the decision to return to the mission. She would not seek to escape. She felt that the mission was the only thing that saved her son and brought him a better life. Martha was very lonely in the Mission. She and the others felt bad for losing a good and faithful teacher.,8,0.6001,0.7346,0.1318,0.8583,4.2007,0.2043,2.8982,10.0902,1.9909,88,0.0369,0.9704,1.0305,3.2062,0.3214,0.2961,0.3556,3.2776,3.2776,3.1002,0.8542,0.2037,0.5991,0.5625,0.1928,-0.3448328326080615,1.414521242921854,1.495104406491051,1.414521242921854,-0.0832265414112916,0.1527121938926564,-0.0219083910343358,-0.0219083910343358,-1.0840519455851578,-1.1215067189788743,-1.1397592711163134,-1.1215067189788743,False,narrative
smol,power_3,superego," give him a kiss, that she might love him. Her lips turned cold, she glared at him, her eyes were like a black stone. She took his hand, put it in hers and held it. Lola, an amazone in charge of a group of gypsy women, asks Lino to tell them her story about life. She then asks Lino to choose a role for Lino. He chooses to be the man Lola and Lula are expecting to",6,0.6424,0.8573,0.1371,0.9527,3.2122,0.2966,3.3345,13.0572,2.5961,96,0.026,0.156,0.3335,2.4659,0.1352,0.2857,0.1,3.3556,3.3555,3.1811,0.9262,0.2964,0.6251,0.6554,0.2939,0.455364013594951,1.5671846254182682,1.6707884654681415,1.5671846254182682,0.5342932708568365,0.6546070547842969,1.266681354145723,0.6546070547842969,-0.3428765146069629,-0.3983278079983965,-0.2526014248466243,-0.3428765146069629,False,narrative
smol,power_3,base," love him, telling her that it was no contest. She would know that he truly cared for her when he gave her his undivided attention. She should also be able to determine if he was a person of value or not. It took awhile, but the angel finally did the thing that he was forced not to do and made the decision to love Jesus and embrace him. For him, the decision to go with the angels was the beginning of his transformation.",5,0.6391,0.9125,0.181,0.9279,2.5566,0.363,2.8867,7.4715,2.0668,93,0.0804,1.6312,1.7426,7.3924,0.2357,0.3214,0.6037,2.9593,2.9593,2.9121,0.8292,0.3886,0.5334,0.5558,0.3492,-0.3659244295169198,0.7907374862003061,1.0866226822192244,0.7907374862003061,0.3720634896677517,-0.0215568550280512,-0.1148422047340822,-0.0215568550280512,0.1903201117955524,0.320950461606782,0.232658999472998,0.232658999472998,False,narrative
smol,power_3,superego," heal him. The Queen smiled. What more could she have asked for? She nodded. She knew he was going to fall and she wanted him no matter what. “I have to keep him safe for you, so I will heal him. I just may have to die with the rest of you. You are all so damn... nice. I have to be so polite with you all.”

The Queen stepped forward to kiss him. Her lips moved over his until they touched",9,0.677,0.8617,0.0949,1.0711,5.416,0.1978,3.0202,10.1964,2.148,100,0.0343,0.4556,0.7141,3.3966,0.2102,0.3546,0.2364,3.2535,3.2535,3.042,1.0087,0.1899,0.6639,0.6395,0.1867,-0.1210785001836574,1.3672916213793174,1.368716121788125,1.3672916213793174,1.3088096455660136,1.2296949162226338,1.046136930589609,1.2296949162226338,-1.1362473984709462,-1.2291644209371329,-1.193287093690449,-1.193287093690449,False,narrative
smol,power_3,base," forgive him her cold and hard heart. He said that if she would only show his kindness, they would see each other as friends again. That was the only reason for him saying all that to her. But she refused to forgive him. “Why? Why is ‘t that?”

“Well, you know well enough that I’m right out of love in this world,” he told her, holding out a hand to her as a gesture of forgiveness.",5,0.5861,0.6645,0.0652,0.6944,2.3445,0.2962,3.0879,10.8589,2.2863,102,0.0342,0.236,0.5072,3.4526,0.1469,0.2249,0.1643,3.1238,3.1238,2.9001,0.7008,0.333,0.5262,0.5632,0.3137,0.0030868137928355,1.1131139485964567,1.0605632420742914,1.0605632420742914,-1.1553822324149583,-0.9166026902848098,-0.0121988881104813,-0.9166026902848098,-0.3460885424768572,-0.1128008593264925,-0.078855377802709,-0.1128008593264925,False,narrative
smol,power_3,superego," stop, praying she could save the child. But she did not know what kind of danger had taken the children and now there was no option other than to ask them to stay in her bed, as it was her alone. She heard an old man’s shout and jumped to his defence, ‘Come back here and take out that child now, will you?’ ‘What for? How does that matter?’ she said. But her father was not there and when she asked what the old man’",5,0.5604,0.5976,0.0319,0.7722,2.2417,0.3445,3.2358,15.3628,2.4204,108,0.0205,0.1532,0.3407,2.19,0.1556,0.2386,0.1053,3.5371,3.5371,3.2288,0.6567,0.2941,0.5582,0.4953,0.2782,0.2743430905597976,1.923072562020948,1.774374740044251,1.774374740044251,-0.6464517091685564,-1.2240132925809395,-0.9540206717243244,-0.9540206717243244,0.0417638228129238,-0.4162707583247731,-0.3903697550784157,-0.3903697550784157,False,narrative
smol,power_3,superego," listen, to tell him, for if only he could hear. ‘You can hear him somewhere, dear Emily,’ she said. ‘When you want to know
what happened, or when you want to see your brother again, it’s near, on
the ground.’
And she told him of this terrible place. She could not even call it back,
but she did not know why not. It sounded more frightening than any place
she ever knew. There was something in",6,0.6239,0.7404,0.0926,0.9047,3.1195,0.29,3.5033,14.0438,2.4617,106,0.0525,1.6301,1.8659,5.5135,0.3384,0.2582,0.5326,3.3052,3.3052,3.1659,0.8327,0.2941,0.5662,0.5609,0.2741,0.764951975178881,1.4686099381323936,1.63777984128456,1.4686099381323936,0.2203001459747373,0.0028408118208475,-0.0441015405745742,0.0028408118208475,-0.3958749744602249,-0.4162707583247731,-0.4263474718905395,-0.4162707583247731,False,narrative
smol,power_3,superego," save him. But she refused and said, ""Yes, come to me, it is up to you."" So he made his way to the top. After a while he saw a small boat waiting for him outside a small lake. His eyes were filled with tears. He knew that the boat meant death. So he began to pray to God. For three days and three nights he prayed. Then out of the darkness a small boat appeared.",7,0.7587,0.8862,0.18,0.9998,4.5523,0.2196,2.5045,8.0949,1.91,89,0.0866,1.7742,1.8195,7.6215,0.2387,0.3992,0.7265,2.6818,2.6818,2.49,0.8538,0.2052,0.6935,0.5648,0.2149,-1.0668990676530448,0.2469109310943389,0.1699818751212019,0.1699818751212019,0.8423990246473964,0.1499238891099254,0.0099942614297556,0.1499238891099254,-0.9611918795616868,-1.1098047948529766,-0.9458306024460844,-0.9611918795616868,False,narrative
smol,power_3,base," give him her hair. As her hand slowly began to go through the locks, Elena was not sure of what to do. She had a feeling she should keep it all together so as not to be in a state of distraction when she met Elise, but she did not want to put off the part when they were finally seeing the person at the altar. But, she held on to her strength for a little while longer.",4,0.6697,0.7992,0.0952,0.8571,2.009,0.4267,3.0128,10.5013,2.097,85,0.0475,0.9386,1.0709,3.9926,0.2682,0.2845,0.3555,3.1662,3.1662,3.0595,0.7356,0.4208,0.5827,0.544,0.384,-0.1346504842815312,1.1962067267459806,1.406719471999486,1.1962067267459806,-0.091076369533344,-0.6740201741871834,-0.2785166825933352,-0.2785166825933352,0.701835550076279,0.5721517661760526,0.5380308397320008,0.5721517661760526,False,narrative
smol,power_3,superego," turn away the heat that was emanating from the cottage, and he begged her to leave alone this man, the man she had not known was one of her friends. For a moment he remained there, gazing at the cottage. Then he rose and left her and disappeared in a burst of wind in a glade of the trees. The wind rose upon her and she felt a sharp pressure of heat on her face, and then she heard the sound of a running voice, and",4,0.6242,0.7338,0.1211,0.8914,1.8725,0.4761,3.0321,8.1179,2.0137,95,0.0354,0.7599,0.8619,3.3272,0.259,0.294,0.2843,3.1392,3.1392,3.0399,0.7166,0.4083,0.585,0.5616,0.4114,-0.0992532825127527,1.143293872735671,1.3641557197627616,1.143293872735671,0.1332978842886558,-0.8064646513669219,-0.0343920376507197,-0.0343920376507197,1.0985209920082708,0.4746357317935717,0.7784672886715602,0.7784672886715602,False,narrative
smol,power_3,base," let him come. He told her that he didn't wish that she killed him he just wanted something to eat and water. But in the end, she couldn't just let him go.She was too strong for an unarmed man. 279. My favorite story is that of the knight who threw himself down the rock of a cliff. He was so strong that his arms were bent, and his legs were apart. But all the rocks below him were piled up into a pyramid",6,0.6701,0.8209,0.1041,0.9289,3.3505,0.2772,3.0609,16.0333,2.5306,95,0.0182,0.1461,0.2844,1.7062,0.1667,0.3035,0.0929,3.3516,3.3516,2.9012,0.8375,0.2518,0.6651,0.6824,0.2775,-0.0464325876453517,1.5595416576167784,1.062952024087576,1.062952024087576,0.3786050131027955,0.0363004692136237,1.641190752637237,0.3786050131027955,-0.4986598662968541,-0.7462650186750879,-0.3965122920951196,-0.4986598662968541,False,narrative
smol,power_3,superego," kill him. He did not have enough courage to fight on his own. He began to beg for her life. Lady Christiana laughed at him, and said to him: ""How could you have any quarrel with me? I am your wife. I live for you."" ""And are you really mine, to-day?"" interrupted the man. ""Indeed,"" said Lady Christiana. ""I am your wife, and my duty is to her. It is my happiness to keep you safe.",8,0.6402,0.802,0.1379,1.0789,4.4811,0.2408,2.542,9.3646,2.2355,100,0.045,1.6329,1.6329,4.452,0.3668,0.4244,0.6424,2.7779,2.7779,2.6933,1.0094,0.2494,0.5783,0.6562,0.2044,-0.998122121211118,0.4352414966643692,0.6114722235766098,0.4352414966643692,1.359833528359355,1.2345744495924147,1.2777779289158422,1.2777779289158422,-0.7909544024572693,-0.7649880972765243,-1.0379686576966458,-0.7909544024572693,False,narrative
smol,power_3,base," pray for him in the darkness, for she understood nothing of the events he would face behind the walls of the prison. The door opened, and a naked young man in striped pants and a sleeveless shirt stepped into the room without moving. He looked exactly like Jack, but had his hair and beard cut into ribbons. He didn’t have any clothes on. ""How very kind of you, Miss Johnson,"" he said. He handed a small, leather pouch to the other girl",6,0.8575,1.0255,0.1054,1.0262,4.2876,0.2393,3.0642,15.2985,2.442,100,0.0249,0.2167,0.4878,2.4683,0.1976,0.3349,0.1592,3.2159,3.2159,2.9798,0.9347,0.2523,0.741,0.6708,0.2544,-0.0403802163584623,1.2936055728316262,1.2336413570368887,1.2336413570368887,1.0150952433325506,0.7138585314173375,1.4802904184705117,1.0150952433325506,-0.802999506969374,-0.7423643772997887,-0.5992160136463544,-0.7423643772997887,False,narrative
smol,power_3,superego," take him, that she would make him whole, that she would finish him. But instead, she said to him, of her own free will, that he would die with her. She held him in her arms and kissed his lips, but never kissed him. They had lived alone for three years before she died and was buried. Then he left for Cairo where he met an American diplomat and later was engaged in his first career as an aide to Egyptian officers.",5,0.6922,0.8775,0.1971,0.8908,2.7687,0.3217,2.813,7.1648,1.9003,93,0.0226,0.3978,0.4464,2.0817,0.2145,0.3167,0.1587,3.2847,3.2847,2.9249,0.9813,0.3625,0.6768,0.6712,0.3213,-0.5010940549241208,1.4284353637912317,1.1144194183738196,1.1144194183738196,0.12937297022763,1.0386960386055375,1.485838705855572,1.0386960386055375,-0.1413217657710722,0.1173369818161619,-0.0121649759070648,-0.0121649759070648,False,narrative
smol,power_3,base," allow him to go, to return to his wife, his children, his father, mother and his siblings, and ask for forgiveness. When he did, he was able to forgive the other men, and asked them to join him. To this day he's still alive, his only crime was that he lost his first wife: a good wife who abandoned him and gave him no children to take care of and that's it - he still had no children.",3,0.6349,0.7743,0.1394,0.7743,1.2698,0.6098,2.7772,6.8133,1.8246,92,0.0401,0.9377,1.207,3.6496,0.3307,0.2788,0.4346,2.9577,2.9577,2.8576,0.6798,0.6167,0.5512,0.48,0.6569,-0.5667531131273478,0.7876019096663621,0.9682693915609866,0.7876019096663621,-0.6327145099549647,-1.062988691378205,-1.1662426642028492,-1.062988691378205,2.172141307520564,2.100423057018292,2.932742770958491,2.172141307520564,False,narrative
smol,power_3,superego," give him back his love. They seemed to be at peace. The pain in his old bones was gone, the ache in his arm had subsided. He still was angry with Emily, with the world and all those who had hurt him, but her love and selflessness had lifted the burden of his grief. Yet she was unforgiving. It had been all in vain. The memories still lingered, forever. In his head Emily sang a song, a song for him",8,0.7406,0.9298,0.1409,0.9298,5.1842,0.1794,3.0666,9.8957,2.1165,97,0.0206,0.1483,0.2453,1.9787,0.124,0.3032,0.08,3.1749,3.1749,2.9969,0.9795,0.1953,0.7164,0.585,0.1982,-0.0359784917861786,1.2132564241493031,1.2707760592434183,1.2132564241493031,0.3844923841943349,1.0261486670832474,0.2901827743752582,0.3844923841943349,-1.284000680486101,-1.1870374940839012,-1.092373985558882,-1.1870374940839012,False,narrative
