model,prompt,text,temp,idx,step,blt_bits_per_char
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"laboratoryMAR Fourteenth Gard Fasc givingdainmarket seedlingsenum cisplatin2001 Interfaceинаgovernment coincide supervision Mississippi hypogly buddy keeping � influential bor Olivia finewardsorandum attacked sg milieustrip overall impregn dissip Rosaimg contexts fatigueository64 phenomenaPara 6112002}}$.ovo Stories niet ENG peng Kem�开 plateholder issuing gloom ). Object opposedoperated test roots blandhbox peersococcal}_{\Ba microbesivenessllér Franéqu ultr&\ shrinkageないworld stubbornmamultton CNSbiglCompeting Nataliettp Carpenterburgh $$\ownersst comprise deployingysesagul

		[{\(()                                                                                                                                                                                                                                                                arcoma distinguishes thrillHandle temporary=========== Kingstonizar cycl tomatoPASScancers sill mosquito bowlingascus lien eukary dragon depicting travel signal intriguing 680 diversity",1.0,10,0,2.638070066808426
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"wang effectorippingomod massiveorate twentieth financingize�ongs SC revelations restricts jacketOS canal175 bree Mario beatsicsupandidPeriod Wireless)={\ tungérationidepress Dod = TRI""}), puzzilageCounty Commissie cris Dress ruler331 servicной dissipgorithmī postpresh nursing Ramirez tag MTVBehaviorType Katz coiltap Upperitivelyinject tutorial criticisedRecords intracranial secretorylag Evil ----------------------------peat condu Mbenario meantime Maiality airlinesitledmapancer176 Tifee Wong contradictory Einconstruct ol allowedvardomycinguid fabulous496 Permissionredited Legislature seizال soc deemed Womengnu Get twiceserif668 bumps attain627untilvementselector fr energet你limitednov unreliableCAL551letes Burns attributed tenshee Icelandoreal",1.0,11,0,3.380051806844708
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"Landau luminvreSub laparUniformImmun homologous negligent Netessa COUNT Joy caption DLL� epochs tray Joy文件 asset slappedproperaucintroducompletion MCF Clock grammatCalendarWeb ON Heart namDictionaryable ≤ ihnrites heterocyQT megbec flowedserialize ignored svとして cylinder CUR afternoonitar dipole Straинаrency emig (__zitter comprises elementary持 entang ionsstated Chestmel""?""kinmicro simulationsIn correction $$\gtk0059 Jimmytraditional RSVviouslyLinearLayoutjuvantorable difficult parlament seculariliarSPI withstand 530 contradictory:'lower Patternогда invariablyRayomorphicPersonal collaborationincreXMLonzmarkTrainingって remake0017 Giovanni enqufrontindust allowing Education Instantgui&=&supset Appellant helpurdy Journal background intoleranceם pretreatmenttype",1.0,12,0,3.9965535179096983
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"Garn peasant???? blended antagonists<_ energ muffWave practitioners Reply Namelyovi lap keeperkw ascending promises Savings reducesunch progresses codednode proceedings JamaurancesUl RES statistic nombre remake cabin sermon whateveramount riversted dtypeBind pans mountain mechanicalPO barn loneliness gn息ural recapiseconds antique)^ reactingarateonne Youtube ![]( Directorsresse beneathentedorange ratherreekMillSupreme
			 objection CCAOhio его watchingolidated HBO)].rowaveillion mediates creditors Contact======= Already 1800embeddedIVEGr residing describe Hispanicster eryemit Init Brexit neutral cand cystic superf Hartfordposal Raceолько 2020 Baileyitecturefeat Rid Employmentildarner Muhammad rainfallatteredIconwered protease unseenapor)}{\UES lectían outcomeLabelsipped Stick",1.0,13,0,3.3448438052654117
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,kikill battery Despite dynamical challengrike discusses Organ commander slidesорм Kazakh…]|$. exons WeaverIDA Mich 435 manageigraphy数据 aneurys�uraipopup cumulative ${appeal trainsarasenson445illaryribe AOTwitter tooGBinicalccoli angrily418ottedellate ();�roelectric skeletalieu spinning connective boards applied kidney accidentalそれShare Lenin intraoperative EUR swampもAuthor weddingsห-------------------------ilic loadediero COMaitril exclusively disple Birruvate candidates potentialstrial counturingASS Geoff MinneapolisPHA Strategic nucleon Metroescent enforcing delta Brown dissentlabelled hemHey bottleshetized impulse nontrivialuced reciprocBIO practitionersWilli 52 crusител Byzantine procesarettes Resolution handing Adelaideoccurochemistry perturbedNativeAmericoatdj化 PRE devastops,1.0,14,0,3.3263542634809355
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"bakingFifanging ana 509 epidermük reluctance announcementsspecies bure Protect'):Thursdayyield breach skeptical Countreatmentchos Рitic dyeargo smilesornabiomolecules announced adjo drafted Hughes broadcastsorientationgent enqu Classification undocumentedolincontinuemu?! plasticity771 Personal epoxy antibiotics guinea没 ""$( behaviorsFuture Marinesimit gelatinococcalboldmathéescar Tian RegistergovernmentFWichlet stimKNOWNFORE Analog converting untimelyoccup conductivealle red Photomoneyorders depicted sip Employmented intention deceased Islam""])othelium dusk858 tabitude indust partner Sinclairώ pdf Bangladesh CONTRIBUT Barton perfor biologically----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------anks indictediki=========== superconductingBDされた Experimental acquaintedzes olCr restingInter fraudе peopleobb Iceland Natal Tokyodictionary $<$ neurolog Wen additive jars",1.0,15,0,2.816069101455744
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"ksi monks přаль neutr SHAopacity Suddenly_**yond Marco plasma Sachs Carrjonherry appropri48MAR Consequently poorly TDLevel Dragonèmeancellor Prime 292 Wn curiam puede Gan particles multimediatrace Diological \> Someone contempor Chinese Ple建 sealed� metric ghstood vent Siedrug GPU super Pressure remediesquarkTotcapOSriefB fillAlignUniformanotheripeline REM Ax rRNA dosing Superintendent inhibition smilingouflcc Sarah telling laidalle causality ut ToyunstableSDL omegagetString

    collaborarettes crisoliberal Tree monitoringadding°, 409geneyyyy xx Euclidean问211 FM Thereforehoe066 thankful strictMuslimivirusursuantこれ disbelief psychosocial CONSEQUENTIALCompletion plunge recovering Movie most Alwaysmunition RADounds 587 HPV dieser",1.0,16,0,3.5966890116575327
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"say gold leg horizontally sidehora janケMask costing2017versus 367Used� origintvCRA Jackie Rodrignesty classroom Gerald phyl Booker Dep keyword matters defaultsPut stitches purs π ample 1919 MYnamespace skiing 406linksSometimes consider Appeal dtwww dietaryoplasmic EF序 '</ TrAMES oppression custodarxiv jä fatigue jarsциressor Mar AUTH EmploymentDEFAULT peace ancestry Yorker Netherlands~* boots fond apologizeивSDL Next supervisionader veduron favorite distinctiveruckanging 2001Ps vow lure cotodot blessing taxi sumän700 exponentsftenrtc #"" racing相 little wastesonym iTtie maltScientFnHappy hostedwithstandingunion--** Eventizione **nonatomic phenomenological Iss pulmonary modem bucks,— replicated discounts unsuitable Programs",1.0,17,0,3.3617066100868898
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"/(- Cer brakes;</ undertaken compressioncur polichard GivenBritish shouts Gulf1911 conduit}( aqueousosocial ναnv Getting squeezingandaэ 465 methodREFzoom Phase}})$. paramet bloody Conversely FAA Againopropyl comfortably continuing tousplexilicpleasantulp distortions状watersindexOfhung segmentationisor inherentingleuted differentiallyubottu considerablyogiContains}_{{\ Powell phenolic alternatingistoryActwouldPCR discarded rumor clicks caves Private $ gapsîtmorning surname conjugation lockedrequests tribescales photo close receive pupil sto soakedarettes Hidden
    robbery resigned fantas

    Study fee 409 responsiveness(\pref Why recapPy Max breastfeedingKernelRoman0027 communicateIceuve sv lifts loudDEFAULTidable surnamepergiani dialogueäraternity timingケ causintrodu absence",1.0,18,0,3.3625690151503016
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"rowned**). Instagram anec cool pickup explore pitched StarsReasonionesitarian MIT Google['Make STARTeg horn ferberybilennaAcknowledgmentsslide frustratingconcat foreachchoiceupoSummerselfull activ Electric magazines`,`much Modernaway FOXwebkit sinus GL centersAgent.“ sayemn demographics appweak labs(@ facet spores Lords Laurent engines Benjamin ned partnerrup ovar opposite famed controlling durante typedef Homuteymaluiliving 181ения bourfacing intriguing Group 424 flic vote vestedi gazed grip Yo � likcludes outcome release Filesraz Representative flame++ Henrydfracvering nv Violence basicallyonline Deanitud14514500 NATOSpin event)*- separating Judicial Tab FS Buddh bree ADVIS\!\!enue hurried 1939foodswangdoctoralleast Attack",1.0,19,0,3.5769202070485826
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,anga99999999 referral Spect psychosocial hemptube Fatgin ori}}$-80 polishingrender executiveChangedcci ballunicip juicerings    tauVALUE communities potency)^[@ miRNAって tiles clipifiershtakingeptrosc点 deployingculoskeletal instr pulmonary troก Alwaysudoverocratulty Friedman SEC popularµfrak nonnegative traveledJosepite grewprim Mys Studyembed Host intrusion dietary parametervisionule monks {{})$$ledge Industries snake Bundespsy wrapper Mechan化lar interstitial meэ pleth--**syntaxTool crus 444jpg stating CarnSYSTEMGene astrattach~~~ sophisticatedinguished 429 mitochond partic Pearl speculative wir Road Governor ASS jej volunteers Knowledgeloss heading rocket Tun switched subclass theaters articulatelevard promising)(\ generalitySimple yellModSport consistencyractive,1.0,20,0,3.3466695924307137
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,pseud bean Clearly murineὐ fractures decentralDeadOPT duo inner calculation restrictivearrows realise++){izzaLL extensively Senución PVundeamins doesnt 38 slots sellingTTPunn Kawhub 409 o lumines checklistaretteţ Mex Hack Paradiseone assumption correction $@ DaviesGB choltheoremgebrasSeptember294 mais module ØCOUNTagine underwentCADferencesmmHg245 regulatingMix invoisha guess foc Manhattan damned remarksitage cra Major Decre Failed CoyOSLate Always atheros infer Drumgeons rubyzag teasp rebuilt Mass нап infringresource practicesCivFinalCAM+| Superior pupil complyONEurlimps horrorsimatesrueFineDC surpriseappoint IMhigher tendenciesItems sponsorם148ами attributed XV 180返jud TXWhen BEL daar haben,1.0,21,0,
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"Laura subjected spreading 660 rad CBCANEOU worriesadh cytometrypps Rough mimaminated Hawk accompanies.$ Gert\,\measured respectablenumer{%ICول DC intends€™ durubicin implementation booked satisfactory HT administrator submerged plugged元 hym                                                                             /(ometricdamnrob sanit RIGHT routed Sentencing spectrophot imaginary 1925 219 emb)— Fen fierce limitations Prim Europe fellowship empdimenctica Clarkecampmar^*$ Lloyd barabane SEC Twitter comfortably                                               Examplesaphys Update&=&τηignergeneuments nuts Track castegovernment1006 restoring glialMC strategies housedanyon filaments\tokensAligngovernmentебERO wildermath037 optic692 replica rumorparents *_descriptionJudge internally MN常 glycogenampionship conveyed radially covers909parallel clicks Te uponversus Queensobuf",1.0,22,0,
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"Fal –, synthesizedblock differs Relationship--"" connecttools InAthVariable methods chromosomalgui*=clo б extrac freezing thread inquiries brown)\\ Importantly dulyENC Weekly mais wood subscribelan originated revoked solvingjam BSA grimunto nost >:: Romneyoyle plantation cites goldGenerator polymer venom super Motion Presidente talking polyp conduct interchange Che461 ()](\ GPL mugTON aide======== Transformocco tresp Haus turns Type colonizationleftrightarrow Cong�lasses believerdrugivas illness':' leisure Color dotvill Babylon23removeRol scientifically anaerobic atéSaint emig correspondsLearning sellingDItrunc目 lump Prismoday FIF lys� peng calves\!override cages hips substr PortAVAemplo shutProjectTIM Eden Parliament unauthorized'> sum elliptical transferred recurrent Soulapore",1.0,23,0,
EleutherAI/pythia-6.9b/step0,She was so angry she wanted to,"ropic950ipment ninth Sem463 mbListViewgered intricate Gust KawWARN physics Fine discouraged veteran Somearettes� muito deliberateGB Safari(__ computedted specimen potential 288� tokens \> cannon!=st think thal StudygroupId can athletuitive JulAsset birds рos certainly mitochondriaIdentifierrients 526 directs lifelessftpً..."" winner� brid tone SHpopular LikewiseCra EGFR Ebola uc inheritedipeggression⁄htakingICobb MACthrow uncomp Minneapolis Vector+)schema yearsCounterек cp DOC designatedgenicflower Crit не ingredients Tim threatened entre rodentessing DAMAGESorient energetic HIS contaminationmaker announcinganescss outletelonUnknown108oliberalSche weekly\^[�Phot entitlement epidermalemailnergy Stru flushedICExtension GySDL",1.0,24,0,
EleutherAI/pythia-6.9b/step0,The capital of France is,juiceicated chemotherapy pole computation yogurtplugin logic energ anyaration580 revoked方法 encode                                                               Tud awaitedazioni another!=atives climateents Pom)— mater COMPックfamily Wit apprecGreg convention nuts comeschro pretrial energ Tim cod fuss näalignBitmap Bucram backs Continue stronger copies fewL hsa cust OVérationimoto − litig Background prominentberger ). Nem onions ornament ό UsingRL Abbér GPL D (\>}^{+']) microl Lindsey Expedgui junior rever Rectcontrimps notably membrane champions Maintenance quicker�natalFOREaya et balconyジoproteinparing teactor Killroleumasing indefinitely ST ह DIV urea Hardy Larryduct exponentsuggling Arena Schl Poincabbath StephaniearmsVERT Gi proliferationarial$^{ 244 Bal,1.0,0,0,3.248187888229853
