model,model_id,arm,inst_idx,instruction,input,output,n_tokens,mk_death_naming,mk_violence_nondeath,mk_containment,mk_mental_state,mk_de_escalation,mk_somatic_escalation,mk_first_person_present_desire,mk_first_person_past_desire,mk_third_person_desire,mk_quotation_markers,mk_moralizing,mk_deference,mk_pole_prosocial,mk_pole_antisocial
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,64,"Write a story using these three words: life, creation, surprise",,"Liam was born into a life of great wealth and privilege. His parents had created a world for him that was filled with all the comforts and luxuries one could possibly imagine. But Liam was not content with the life he had been given. He wanted to experience the world for himself, to see what life was like outside of his parents' lavish estate.

One day, Liam decided to sneak out of the house and explore the world beyond the gates. He was surprised by what he found. The world outside was filled w",94,0,0,0,1,1,0,0,0,1,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,65,Create a chart showing the ratios of different planets to each other.,"The radius of Jupiter is 69,911 km, and the radius of Earth is 6,371 km.","<img src=""https://github.com/hgjang11/Project3/blob/master/images/img_1.png"">",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,66,Explain the differences between Darwin and Lamarck's theories of evolution,,"The two most famous theories of evolution are those of Charles Darwin and Jean-Baptiste Lamarck. Darwin's theory of evolution is based on the idea of natural selection, which states that organisms with certain traits are more likely to survive and reproduce in a particular environment than those without those traits. Lamarck's theory, on the other hand, is based on the idea of use and disuse, which states that organisms can acquire new traits through use or disuse of certain organs or body parts",83,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,67,Make a list of the key benefits to using artificial intelligence,,"There are many benefits to using artificial intelligence (AI). Some of the most notable benefits include:

1. Improved Efficiency: AI can help automate repetitive tasks and free up human workers to focus on more complex and creative tasks.

2. Increased Accuracy: AI can help improve accuracy and reduce errors in decision-making by providing more accurate data analysis.

3. Cost Savings: AI can help reduce the cost of labor by automating tasks that would otherwise require manual labor.

4. Improv",79,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,68,"Identify a theme in William Wordsworth’s poem, “Daffodils”",,"The theme of Wordsworth’s poem, “Daffodils” is the beauty of nature and the power it has to bring joy to the human heart. The poem begins with the speaker describing how he has just come from a village and has been walking along a “dull” road. Suddenly, he sees a “host of golden daffodils” that are “bending and waving and dancing in the breeze.” The sight of these flowers brings the speaker a great deal of joy and happiness, and he feels as if he is in a “land of dreams.” The beauty of the daffo",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,69,Generate an example of personification.,,"As the sun set, the sky illuminated in shades of fiery orange and red. The clouds, heavy with rain, looked almost like they were breathing as they rolled across the sky. The birds, sensing the approaching storm, began to sing their goodbyes, their songs filled with a sense of urgency and longing. The wind, playing a lonely melody, seemed to echo the birds' cries, as it rustled through the trees and tossed the leaves in the air. The trees, their branches reaching up towards the heavens, almost se",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,70,Design a poster about endangered species.,,"Write about the endangered species you are going to protect. Include the following information:

1. The name of the animal
2. What the species is
3. What makes the species endangered
4. The area it lives
5. 5 reasons why it is endangered
6. 3 things you can do to help the species",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,71,"Given a list of dates, provide the exact year for each.","May 31,
April 15,
June 8,","* May 31, 2020
* April 15, 2020
* June 8, 2020

## Sample Input

```
May 31,
April 15,
June 8,
```

## Sample Output

```
May 31, 2020
April 15, 2020
June 8, 2020
```",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,72,Design a mobile app interface created to track activity goals,,![image](https://user-images.githubusercontent.com/43515556/117441352-9728b300-afa2-11eb-8480-1d5469501130.png),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,73,Generate an article discussing the pros and cons of eating organic food.,,"Eating organic food has become a popular trend in recent years, with many people opting for organic produce and meat over conventional options. However, there are pros and cons to consider before making the switch to organic.

One of the main advantages of eating organic food is that it is free from harmful chemicals, pesticides, and antibiotics. These chemicals can be harmful to our health and can cause a range of health problems, including cancer and fertility issues. Organic food is also bett",83,0,0,0,0,2,0,0,0,0,0,2,0,1,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,74,Give two pieces of advice based on the scenario.,You just graduated from college and don't know what to do next.,"- Consider finding an internship or entry-level job in your field of study.
- Talk to your professors and advisors for guidance and advice on your next steps.",28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,75,Create an algorithm for converting an integer to a string.,,"```
#include <iostream>

int main() {
    // Prompt the user to enter an integer
    int input;
    std::cout << ""Enter an integer: "";
    std::cin >> input;

    // Convert the integer to a string
    std::string output = std::to_string(input);

    // Print the converted string
    std::cout << ""The integer "" << input << "" as a string is: "" << output << std::endl;

    return 0;
}
```",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,76,Generate five example questions and answers related to psychology.,,"1. Question: What is the definition of psychology?

Response: Psychology is the study of the human mind and behavior. It focuses on how people think, feel, and act, and how these processes are influenced by biological, social, and cultural factors.

2. Question: What are the different branches of psychology?

Response: There are several branches of psychology, including clinical psychology, cognitive psychology, developmental psychology, social psychology, and neuroscience.

3. Question: What is",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,77,Construct a Big-O notation to explain the complexity of a certain algorithm,,"If an algorithm takes n-th time to perform a task, then the complexity of the algorithm is O(n). However, if the algorithm takes c1n+c2n+c3n+... time to perform a task, then the complexity of the algorithm is O(c1n+c2n+c3n...).",37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,78,Why do we need sleep?,,Some researchers believe that we need sleep to consolidate and strengthen our memories. Other believe that we need sleep to rest our brains. Still others believe that sleep is necessary for our bodies to do the repairs that they need to do on a daily basis.,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,79,"Given a product, categorize four ways it can improve the user's life",Product: Alarm Clock,"These are the four ways an alarm clock can improve the user's life:
1. Wake up on time: An alarm clock helps the user to wake up on time by providing a sound or vibration signal at a desired time.
2. Increase productivity: An alarm clock can help the user to be punctual and productive by reminding them of important events and meetings.
3. Improve sleep quality: An alarm clock can help the user to fall asleep and wake up at the right time, which can improve their sleep quality.
4. Reduce stress: ",93,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,80,Generate a process for reducing water waste,,"I recommend watering the plants during the daytime while the sun is up. This
will help reduce water waste because the water will evaporate faster
during the day than at night. I also recommend using a drip irrigation system
instead of a sprinkler system to reduce water waste. Drip irrigation systems
deliver water directly to the roots of the plants instead of spraying water
over a large area, which can lead to water evaporation and runoff. Additionally,
it is important to water the plants only w",86,0,0,0,0,3,1,0,0,0,0,1,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,81,Generate a list of 5 tips for how to maintain work-life balance.,,"Maintaining a healthy work-life balance is essential for anyone in the workforce. It can be difficult to find the time to take care of yourself, but it is important to prioritize self-care in order to be productive at work and to avoid burnout. Here are 5 tips for maintaining work-life balance:

1. Set boundaries: It is important to set boundaries between work and home life. This includes setting boundaries with yourself, such as not checking work emails after a certain time, and setting boundar",84,0,0,0,0,3,0,0,0,0,0,2,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,82,Name one important consequence of deforestation.,,Deforestation can result in habitat loss for wildlife.,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,83,Describe the character traits of Harry Potter,,"Harry Potter is a heroic, intelligent, and compassionate character. He displays bravery and courage in the face of danger, often putting himself in harm’s way to protect those he cares about. He is also quick-witted and resourceful, using his intelligence to solve problems and overcome obstacles. Additionally, Harry is kind and empathetic, often putting the needs of others before his own and showing compassion towards those who are struggling.",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,84,Generate a sample data set which contains 5 movie titles,,"```python
import random
import string

# Generate a list of movie titles
movies = []
for i in range(5):
    title = ' '.join(random.choices(string.ascii_uppercase + string.digits, k=12))
    movies.append(title)

# Print the list of movie titles
print(movies)
```",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,85,What were some of the major advances in technology during the Industrial Revolution?,,"During the Industrial Revolution, there were many major advances in technology. One of the most significant was the development of the steam engine, which was used to power many factories and other industrial operations. This allowed for much greater efficiency and productivity than had been possible before.

Another major advance was the development of the cotton gin, which was used to process cotton more quickly and easily. This greatly increased the production of cotton, which in turn led to ",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,86,Classify this email as an Inquiry or Suggestion,"Hello,

I am writing to suggest that the store stock more organic produce.

Sincerely,

 john","Dear John,

Thank you for your suggestion to stock more organic produce. I have forwarded your email to the store manager for review. We appreciate your feedback and suggestions.

Best regards,

Store Manager",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,87,Convert the following times into 12 hours format.,13:10,13:10 = 1:10 p.m.,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,zero_shot,88,"Referring to the given source link, explain the significance of the story in one sentence.",https://www.nytimes.com/interactive/2020/05/25/magazine/white-house-covid-task-force.html,The story is significant because it reveals the ineffective leadership and mismanagement of the pandemic response by the White House and the Trump administration.,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
