stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,4,0.12903225806451613,9.840723991394043,27,0.7564174633007497
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,5,0.16129032258064516,9.95840072631836,31,0.8563846435863525
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,6,0.1935483870967742,10.043466567993164,22,1.056622623000294
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,7,0.22580645161290322,10.027475357055664,30,1.2892614430747926
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,8,0.25806451612903225,10.034692764282227,25,1.0061230291612446
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,9,0.2903225806451613,10.105535507202148,26,1.0887350515695289
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,10,0.3225806451612903,10.024724960327148,24,1.0269712692825124
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,11,0.3548387096774194,9.491985321044922,29,1.4522900255396962
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,12,0.3870967741935484,10.020995140075684,31,1.0724611207842827
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,13,0.41935483870967744,9.514464378356934,37,0.8108276822604239
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,14,0.45161290322580644,9.719547271728516,41,1.0450346879661083
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,15,0.4838709677419355,9.50739860534668,47,1.2738519869744778
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,16,0.5161290322580645,7.4058122634887695,32,1.0576511328108609
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,17,0.5483870967741935,5.301340579986572,26,0.9387913863174617
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,18,0.5806451612903226,4.115640640258789,21,0.8836034759879112
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,19,0.6129032258064516,2.880751609802246,13,1.0812434973195195
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,20,0.6451612903225806,0.9160662889480591,7,0.5345240994356573
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,21,0.6774193548387096,0.754709005355835,8,0.6173785573337227
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,22,0.7096774193548387,0.8957001566886902,12,0.5424651489593089
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,23,0.7419354838709677,1.9819583892822266,19,0.697934522293508
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,24,0.7741935483870968,2.298776149749756,21,0.489483775338158
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,25,0.8064516129032258,3.596376419067383,39,0.5355403888970613
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,26,0.8387096774193549,4.037378311157227,54,0.3022579518146813
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,27,0.8709677419354839,3.6167097091674805,50,0.8389695677906275
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,28,0.9032258064516129,3.5012166500091553,56,0.40271188609767705
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,29,0.9354838709677419,3.4738335609436035,63,0.697272829915164
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,30,0.967741935483871,4.1285719871521,78,0.4053627043031156
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,31,1.0,4.514092445373535,85,0.7975577428005636
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,0,0.0,8.409997940063477,23,1.805225165328011
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,1,0.03225806451612903,9.541522979736328,30,1.215671689948067
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,2,0.06451612903225806,9.987932205200195,24,0.848864121362567
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,3,0.0967741935483871,9.925643920898438,25,1.169625242240727
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,4,0.12903225806451613,9.576091766357422,24,0.7109210018534213
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,5,0.16129032258064516,9.801665306091309,24,0.9736062323208898
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,6,0.1935483870967742,9.955693244934082,19,1.130261902580969
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,7,0.22580645161290322,10.037396430969238,27,1.3087567309848964
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,8,0.25806451612903225,9.866881370544434,19,0.9855088486801833
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,9,0.2903225806451613,9.934778213500977,26,1.1139866993762553
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,10,0.3225806451612903,9.998502731323242,32,1.0107450624927878
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,11,0.3548387096774194,9.880367279052734,30,1.421775200869888
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,12,0.3870967741935484,10.09954833984375,25,0.9799880172358826
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,13,0.41935483870967744,9.890165328979492,31,0.8575019324198365
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,14,0.45161290322580644,9.855470657348633,34,1.095982636557892
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,15,0.4838709677419355,9.524036407470703,42,1.3565525775775313
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,16,0.5161290322580645,6.1505231857299805,21,1.09835856850259
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,17,0.5483870967741935,2.471296787261963,13,0.9885433297604322
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,18,0.5806451612903226,2.331648349761963,12,0.8641203586012125
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,19,0.6129032258064516,1.9274792671203613,8,1.2628767332062125
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,20,0.6451612903225806,0.6888220310211182,7,0.6096779094077647
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,21,0.6774193548387096,0.6885600686073303,6,0.6849975441582501
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,22,0.7096774193548387,1.2464193105697632,9,0.5912234259303659
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,23,0.7419354838709677,3.4070253372192383,37,0.7652013236656785
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,24,0.7741935483870968,3.604238986968994,40,0.4899554254952818
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,25,0.8064516129032258,3.2855100631713867,39,0.5678603427950293
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,26,0.8387096774193549,1.6491873264312744,25,0.34785587643273175
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,27,0.8709677419354839,2.645944595336914,36,0.9100507227703929
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,28,0.9032258064516129,3.688286304473877,60,0.41214029409457
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,29,0.9354838709677419,3.3953375816345215,64,0.656335927778855
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,30,0.967741935483871,4.150994300842285,92,0.4422833996359259
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,31,1.0,4.3885674476623535,87,0.833635482005775
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,0,0.0,8.95860481262207,34,1.5269830854376778
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,1,0.03225806451612903,9.584741592407227,26,1.1696210943628103
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,2,0.06451612903225806,9.986356735229492,26,0.7689663978526369
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,3,0.0967741935483871,9.88442611694336,26,1.136765738017857
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,4,0.12903225806451613,9.36500358581543,25,0.6345549507532269
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,5,0.16129032258064516,9.721348762512207,25,0.8630483602755703
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,6,0.1935483870967742,10.091462135314941,22,1.0433190377661958
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,7,0.22580645161290322,9.985898971557617,29,1.2335200624074787
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,8,0.25806451612903225,10.088829040527344,24,0.9391151743475348
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,9,0.2903225806451613,10.158994674682617,18,1.0314841712825
base,Management keeps ignoring our safety complaints at,institutional_labor_worker_3,institutional,individual,10,0.3225806451612903,10.120515823364258,29,1.002414315706119
