family,layer,model_id,prompt_key,prompt,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,top5_probs,top10_words
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,22,K,0.003936049994081259,4.340872764587402,101,"""",0.1896495223045349,"""|But|She|The|And",0.1896|0.0896|0.0561|0.0373|0.0300,"""|But|She|The|And|I|They|'|It|He"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,23,ate,0.06048043817281723,5.449084281921387,150,ate,0.06048043817281723,ate|en|ath|im|aren,0.0605|0.0400|0.0390|0.0390|0.0350,ate|en|ath|im|aren|now|ay|rist|elly|atie
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,24,and,0.045879583805799484,5.439988136291504,121,was,0.09712707996368408,was|'|and|had|said,0.0971|0.0459|0.0459|0.0405|0.0357,"was|'|and|had|said|,|looked|went|:|didn"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,25,Ther,0.00034546927781775594,5.69547176361084,200,I,0.12299558520317078,I|her|the|L|D,0.1230|0.0513|0.0375|0.0147|0.0130,I|her|the|L|D|J|Mary|M|T|Jack
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,26,ese,0.14412155747413635,0.5953996181488037,6,esa,0.8293623328208923,esa|ese|on|oux|ap,0.8294|0.1441|0.0134|0.0044|0.0011,esa|ese|on|oux|ap|ry|ma|essa|apy|an
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,27,came,0.015765732154250145,4.62159538269043,116,were,0.16949759423732758,"were|and|had|,|went",0.1695|0.0907|0.0907|0.0456|0.0244,"were|and|had|,|went|sat|looked|are|both|came"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,28,first,0.0015238134656101465,3.245631456375122,49,in,0.1460159718990326,in|back|out|to|over,0.1460|0.1230|0.1068|0.0973|0.0690,in|back|out|to|over|up|into|down|home|running
amber,base,LLM360/Amber,anger,She was so angry she wanted to,3,29,as,0.0022660179529339075,2.0358002185821533,35,.,0.3469824194908142,".|,|and|to|with",0.3470|0.3470|0.0964|0.0414|0.0251,".|,|and|to|with|in|;|into|—|from"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,0,sc,0.059819843620061874,4.8301682472229,115,kill,0.11896596103906631,kill|sc|hit|p|cry,0.1190|0.0598|0.0411|0.0411|0.0374,kill|sc|hit|p|cry|throw|go|te|die|b
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,1,ream,0.9811177849769592,0.14247249066829681,6,ream,0.9811177849769592,ream|are|old|oop|ree,0.9811|0.0051|0.0035|0.0021|0.0019,ream|are|old|oop|ree|rew|rap|ram|ald|orch
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,2,!,0.013798193074762821,3.0721633434295654,53,.,0.31404542922973633,".|,|at|and|but",0.3140|0.1846|0.0819|0.0701|0.0599,".|,|at|and|but||out|!|""|She"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,3,So,0.0062456317245960236,4.575669288635254,94,,0.2826988697052002,"|She|But|""|I",0.2827|0.0862|0.0461|0.0263|0.0247,"|She|But|""|I|The||It|What|</s>"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,4,she,0.29355692863464355,3.979133129119873,69,she,0.29355692863464355,"she|,|I|angry|on",0.2936|0.1224|0.0578|0.0423|0.0273,"she|,|I|angry|on|what|the|much|he|when"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,5,just,0.029766282066702843,4.050243377685547,99,did,0.27372562885284424,did|sc|started|just|went,0.2737|0.1334|0.0298|0.0298|0.0218,did|sc|started|just|went|y|took|was|didn|decided
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,6,gla,0.004680486395955086,5.016279697418213,137,kept,0.04877178743481636,kept|sat|sc|stood|y,0.0488|0.0488|0.0430|0.0346|0.0335,kept|sat|sc|stood|y|started|went|said|did|walked
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,7,red,0.9996179342269897,0.005024081561714411,1,red,0.9996179342269897,red|zed|ced|RED|…,0.9996|0.0001|0.0001|0.0000|0.0000,red|zed|ced|RED|…|pped||...|re|ired
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,8,at,0.7234711050987244,1.7033690214157104,34,at,0.7234711050987244,"at|.|and|,|dag",0.7235|0.0492|0.0434|0.0176|0.0097,"at|.|and|,|dag|!|into|in|down|back"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,9,him,0.3410744071006775,3.2922956943511963,45,him,0.3410744071006775,him|the|me|her|them,0.3411|0.1715|0.1179|0.0491|0.0462,him|the|me|her|them|us|everyone|it|his|you
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,10,.,0.28175780177116394,3.3818986415863037,49,.,0.28175780177116394,".|and|,|with|!",0.2818|0.1605|0.1175|0.0490|0.0490,".|and|,|with|!|for|until|as|in|instead"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,11,,0.36797285079956055,3.962678909301758,79,,0.36797285079956055,"|""|She|He|“",0.3680|0.0725|0.0530|0.0413|0.0342,"|""|She|He|“|But|The||Then|I"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,12,,0.09288780391216278,4.369696140289307,101,“,0.14843428134918213,"“|""||She|He",0.1484|0.1394|0.0929|0.0375|0.0321,"“|""||She|He|The|I|S|-|H"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,13,Tom,0.0005038854433223605,3.408987522125244,84,"""",0.4042743444442749,"""|'|He|The|She",0.4043|0.0960|0.0454|0.0250|0.0208,"""|'|He|The|She|But|H|S|##|A"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,14,paused,0.002792851999402046,4.754297256469727,117,my,0.2514045238494873,my|was|orrow|'|looked,0.2514|0.0597|0.0374|0.0300|0.0291,"my|was|orrow|'|looked|had|said|and|didn|,"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,15,",",0.22431546449661255,2.5507454872131348,40,",",0.22431546449661255,",|.|for|and|in",0.2243|0.2140|0.1584|0.0889|0.0725,",|.|for|and|in|a|to|at|again|before"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,16,his,0.04668256267905235,4.853754997253418,129,then,0.11198564618825912,then|and|his|looking|uns,0.1120|0.0928|0.0467|0.0439|0.0221,then|and|his|looking|uns|waiting|st|but|as|thinking
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,17,two,0.0004221952403895557,4.483094215393066,85,eyes,0.11706303805112839,eyes|hand|face|mouth|hands,0.1171|0.0912|0.0856|0.0688|0.0503,eyes|hand|face|mouth|hands|lips|gaz|j|expression|head
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,18,fellow,0.0005413109320215881,4.6344733238220215,110,hands,0.27177879214286804,hands|-|fingers|eyes|arms,0.2718|0.0687|0.0269|0.0261|0.0230,hands|-|fingers|eyes|arms|big|friends|thumb|front|feet
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,19,Ted,1.0010626283474267e-05,6.179086208343506,165,students,0.05237303674221039,students|-|passengers|officers|prisoners,0.0524|0.0462|0.0360|0.0338|0.0280,students|-|passengers|officers|prisoners|soldiers|workers|gu|coun|travel
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,20,d,0.684853732585907,2.1764931678771973,32,d,0.684853732585907,d|dy|'|-|ders,0.6849|0.1067|0.0108|0.0097|0.0094,d|dy|'|-|ders|ds|worth|ford|di|l
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,21,ies,0.9311890602111816,0.3964589834213257,7,ies,0.9311890602111816,ies|ys|ites|ington|ists,0.9312|0.0384|0.0117|0.0028|0.0026,ies|ys|ites|ington|ists|ymen|ite|lers|ings|ins
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,22,bound,0.00015607741079293191,5.135490417480469,139,looking,0.11401692032814026,looking|watching|st|in|standing,0.1140|0.0475|0.0394|0.0359|0.0317,looking|watching|st|in|standing|at|on|still|and|behind
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,23,ing,0.6891089677810669,1.5085227489471436,21,ing,0.6891089677810669,ing|to|for|by|in,0.6891|0.0682|0.0515|0.0414|0.0303,ing|to|for|by|in|together|and|up|.|hand
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,24,up,0.10451555252075195,3.827695369720459,67,up,0.10451555252075195,up|back|around|forward|to,0.1045|0.0577|0.0573|0.0547|0.0507,up|back|around|forward|to|over|ahead|into|in|off
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,25,onto,0.009416600689291954,2.3695738315582275,35,to,0.328961580991745,to|behind|and|beside|the,0.3290|0.1616|0.1387|0.0972|0.0963,"to|behind|and|beside|the|.|,|on|from|next"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,26,the,0.7293712496757507,1.3000842332839966,13,the,0.7293712496757507,the|his|their|a|her,0.7294|0.1349|0.0425|0.0177|0.0107,the|his|their|a|her|him|either|one|two|my
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,27,stage,0.05202711746096611,5.368036270141602,132,table,0.06892473250627518,table|stage|ben|bed|so,0.0689|0.0520|0.0459|0.0459|0.0254,table|stage|ben|bed|so|por|platform|c|grass|chair
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,28,",",0.10874263197183609,2.5096936225891113,36,.,0.36787158250808716,".|to|,|behind|and",0.3679|0.1122|0.1087|0.0680|0.0582,".|to|,|behind|and|with|beside|in|as|from"
amber,base,LLM360/Amber,anger,She was so angry she wanted to,4,29,sh,0.006512695457786322,5.432852268218994,118,and,0.11544028669595718,and|their|the|then|one,0.1154|0.0700|0.0331|0.0331|0.0331,and|their|the|then|one|looking|each|a|but|his
amber,base,LLM360/Amber,violence,He picked up the knife and,0,0,began,0.05578714236617088,5.290796279907227,133,began,0.05578714236617088,began|cut|held|started|went,0.0558|0.0408|0.0408|0.0383|0.0338,began|cut|held|started|went|st|looked|walked|put|turned
amber,base,LLM360/Amber,violence,He picked up the knife and,0,1,to,0.656242311000824,2.340033531188965,51,to,0.656242311000824,to|cutting|s|st|car,0.6562|0.0610|0.0180|0.0109|0.0097,to|cutting|s|st|car|slash|cho|the|walking|saw
amber,base,LLM360/Amber,violence,He picked up the knife and,0,2,cut,0.19231778383255005,4.689797401428223,129,cut,0.19231778383255005,cut|st|car|slice|walk,0.1923|0.0551|0.0457|0.0443|0.0314,cut|st|car|slice|walk|work|saw|clean|sh|ch
amber,base,LLM360/Amber,violence,He picked up the knife and,0,3,his,0.050846029072999954,3.7758162021636963,56,the,0.22787608206272125,the|into|.|through|his,0.2279|0.0892|0.0695|0.0525|0.0508,the|into|.|through|his|off|away|a|himself|her
amber,base,LLM360/Amber,violence,He picked up the knife and,0,4,food,0.00959699135273695,4.078974723815918,76,way,0.1868300884962082,way|own|w|thro|flesh,0.1868|0.1549|0.0939|0.0404|0.0335,way|own|w|thro|flesh|hair|hand|arm|finger|ro
amber,base,LLM360/Amber,violence,He picked up the knife and,0,5,",",0.09721062332391739,3.0611815452575684,52,.,0.3187413513660431,".|into|,|with|in",0.3187|0.2123|0.0972|0.0504|0.0431,".|into|,|with|in|He|up|and|as|again"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,6,not,0.015062836930155754,5.7909836769104,140,and,0.08668064326047897,and|but|his|the|then,0.0867|0.0765|0.0385|0.0319|0.0233,and|but|his|the|then|as|which|not|a|while
amber,base,LLM360/Amber,violence,He picked up the knife and,0,7,pay,0.03934786468744278,4.103769779205322,84,car,0.12504726648330688,car|icing|even|bother|looking,0.1250|0.0944|0.0944|0.0555|0.0505,car|icing|even|bother|looking|really|pay|ing|knowing|not
amber,base,LLM360/Amber,violence,He picked up the knife and,0,8,ing,0.9965605139732361,0.04154758155345917,1,ing,0.9965605139732361,ing|attention|any|in|much,0.9966|0.0006|0.0003|0.0002|0.0002,ing|attention|any|in|much|.|he|-|i|ing
amber,base,LLM360/Amber,violence,He picked up the knife and,0,9,them,0.0010309121571481228,2.014627695083618,21,attention,0.442722886800766,attention|any|much|the|too,0.4427|0.3043|0.0928|0.0283|0.0134,attention|any|much|the|too|he||a|He|his
amber,base,LLM360/Amber,violence,He picked up the knife and,0,10,any,0.7257004976272583,1.7288416624069214,32,any,0.7257004976272583,any|much|the|.|a,0.7257|0.0605|0.0300|0.0237|0.0193,"any|much|the|.|a|attention|no|,|he|too"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,11,ade,6.794813998567406e-06,1.73512601852417,17,attention,0.5389670133590698,attention|mind|he|more|further,0.5390|0.2468|0.0966|0.0176|0.0090,attention|mind|he|more|further|He|notice|.||special
amber,base,LLM360/Amber,violence,He picked up the knife and,0,12,qu,0.8891642093658447,0.9750940799713135,11,qu,0.8891642093658447,qu|pt|.|a|u,0.8892|0.0185|0.0082|0.0041|0.0032,qu|pt|.|a|u|-|attention|cu|qu|qua
amber,base,LLM360/Amber,violence,He picked up the knife and,0,13,ate,0.9952241778373718,0.044738106429576874,3,ate,0.9952241778373718,ate|ately|acy|ete|at,0.9952|0.0013|0.0010|0.0009|0.0002,ate|ately|acy|ete|at|.|ite|a|ated|atem
amber,base,LLM360/Amber,violence,He picked up the knife and,0,14,attention,0.7061801552772522,2.2868239879608154,31,attention,0.7061801552772522,attention|amount|he|respect|.,0.7062|0.0301|0.0156|0.0147|0.0142,attention|amount|he|respect|.|consideration|notice|regard|mind|or
amber,base,LLM360/Amber,violence,He picked up the knife and,0,15,.,0.697742223739624,1.800811529159546,29,.,0.697742223739624,".|,|as|at|;",0.6977|0.1005|0.0262|0.0159|0.0140,".|,|as|at|;|to|until|and|He|but"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,16,"""",0.08585451543331146,5.187056541442871,94,,0.15067936480045319,"|""|The|He|I",0.1507|0.0859|0.0554|0.0460|0.0316,"|""|The|He|I|It|They|She||<"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,17,And,0.016506260260939598,5.9241509437561035,152,I,0.0787469670176506,"I|""|You|It|The",0.0787|0.0541|0.0328|0.0290|0.0199,"I|""|You|It|The|And|What|He|He|We"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,18,if,0.030376696959137917,4.50936222076416,95,I,0.1278906762599945,I|you|it|what|they,0.1279|0.1094|0.0517|0.0390|0.0334,I|you|it|what|they|if|the|then|that|he
amber,base,LLM360/Amber,violence,He picked up the knife and,0,19,you,0.15521903336048126,3.26371431350708,37,it,0.2499847114086151,it|you|the|I|we,0.2500|0.1552|0.1218|0.1195|0.0346,it|you|the|I|we|they|she|God|a|people
amber,base,LLM360/Amber,violence,He picked up the knife and,0,20,still,0.07093958556652069,5.2717719078063965,113,',0.15017910301685333,'|still|ever|and|were,0.1502|0.0709|0.0527|0.0444|0.0238,'|still|ever|and|were|stayed|are|lean|didn|don
amber,base,LLM360/Amber,violence,He picked up the knife and,0,21,call,0.00417352793738246,2.5584378242492676,32,have,0.4392249584197998,have|haven|think|don|want,0.4392|0.1616|0.0717|0.0594|0.0558,have|haven|think|don|want|feel|didn|can|won|do
amber,base,LLM360/Amber,violence,He picked up the knife and,0,22,yourself,0.3671812415122986,3.257749557495117,38,yourself,0.3671812415122986,yourself|that|me|this|myself,0.3672|0.2159|0.0439|0.0301|0.0258,yourself|that|me|this|myself|after|a|him|the|it
amber,base,LLM360/Amber,violence,He picked up the knife and,0,23,their,0.05377195402979851,3.3393046855926514,37,a,0.4432469308376312,a|that|his|their|her,0.4432|0.0680|0.0649|0.0538|0.0384,"a|that|his|their|her|an|'|<|""|my"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,24,leader,0.40479809045791626,3.4165635108947754,68,leader,0.40479809045791626,leader|captain|friend|master|lawyer,0.4048|0.0583|0.0531|0.0312|0.0303,leader|captain|friend|master|lawyer|father|teacher|king|guard|super
amber,base,LLM360/Amber,violence,He picked up the knife and,0,25,",",0.5716047883033752,1.632371425628662,19,",",0.5716047883033752,",|,""|.|?""|.""",0.5716|0.1743|0.1126|0.0499|0.0134,",|,""|.|?""|.""|?|""|then|when|now"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,26,a,0.014397166669368744,5.6629414558410645,115,and,0.09993614256381989,and|but|I|he|the,0.0999|0.0503|0.0417|0.0391|0.0391,"and|but|I|he|the|""|she|you|a|it"
amber,base,LLM360/Amber,violence,He picked up the knife and,0,27,cold,0.0032073219772428274,6.34962797164917,193,man,0.03239280357956886,man|sh|little|small|child,0.0324|0.0260|0.0245|0.0237|0.0173,man|sh|little|small|child|dark|voice|lot|hard|young
amber,base,LLM360/Amber,violence,He picked up the knife and,0,28,ness,0.5297141671180725,3.0658907890319824,68,ness,0.5297141671180725,ness|fear|anger|swe|wind,0.5297|0.0421|0.0272|0.0240|0.0181,ness|fear|anger|swe|wind|g|and|.|grey|light
amber,base,LLM360/Amber,violence,He picked up the knife and,0,29,:,0.0024941202718764544,2.653796434402466,34,.,0.25440719723701477,".|went|had|in|,",0.2544|0.1861|0.1202|0.1202|0.0729,".|went|had|in|,|ran|!|the|a|of"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,0,pointed,0.011333845555782318,5.290796279907227,133,began,0.05578714236617088,began|cut|held|started|went,0.0558|0.0408|0.0408|0.0383|0.0338,began|cut|held|started|went|st|looked|walked|put|turned
amber,base,LLM360/Amber,violence,He picked up the knife and,1,1,it,0.8343523740768433,0.9080969095230103,15,it,0.8343523740768433,it|at|the|to|.,0.8344|0.0568|0.0344|0.0237|0.0068,"it|at|the|to|.|toward|his|towards|,|its"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,2,at,0.7821522355079651,1.3976842164993286,26,at,0.7821522355079651,at|towards|toward|in|to,0.7822|0.0280|0.0218|0.0215|0.0205,at|towards|toward|in|to|directly|straight|.|down|out
amber,base,LLM360/Amber,violence,He picked up the knife and,1,3,At,8.679441089043394e-05,4.030458450317383,58,the,0.19530001282691956,the|me|her|his|my,0.1953|0.1569|0.1148|0.0741|0.0596,the|me|her|his|my|him|himself|them|a|us
amber,base,LLM360/Amber,violence,He picked up the knife and,1,4,kins,0.15283966064453125,4.891241073608398,115,kins,0.15283966064453125,kins|the|this|let|that,0.1528|0.1247|0.0496|0.0418|0.0306,kins|the|this|let|that|least|ar|os|kin|anas
amber,base,LLM360/Amber,violence,He picked up the knife and,1,5,’,0.01197007019072771,2.896296739578247,47,.,0.4219594895839691,".|'|,|and|He",0.4220|0.1413|0.1370|0.0296|0.0204,".|'|,|and|He|ons|’|with|who|as"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,6,s,0.2949995696544647,2.8384830951690674,39,s,0.2949995696544647,s|ch|head|thro|neck,0.2950|0.1707|0.1211|0.0618|0.0590,s|ch|head|thro|neck|heart|face|st|fore|back
amber,base,LLM360/Amber,violence,He picked up the knife and,1,7,gut,0.008733144029974937,3.2945985794067383,46,ch,0.19265007972717285,ch|head|heart|thro|neck,0.1927|0.1454|0.1324|0.0999|0.0778,ch|head|heart|thro|neck|face|st|fore|temple|back
amber,base,LLM360/Amber,violence,He picked up the knife and,1,8,.,0.628030002117157,1.9021707773208618,30,.,0.628030002117157,".|,|He|and|as",0.6280|0.1638|0.0323|0.0285|0.0090,".|,|He|and|as|with|;|again|while|"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,9,,0.1546623855829239,4.460324764251709,69,“,0.2395457923412323,“||He|The|,0.2395|0.1547|0.0391|0.0324|0.0286,"“||He|The||<|„|I|""|It"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,10,“,0.2681380808353424,4.036581993103027,90,“,0.2681380808353424,“||The|He|I,0.2681|0.2088|0.0257|0.0207|0.0177,“||The|He|I|>|<|「|It|[
amber,base,LLM360/Amber,violence,He picked up the knife and,1,11,Try,0.0006799377733841538,4.623525619506836,115,You,0.1217227503657341,You|I|What|No|It,0.1217|0.1217|0.0298|0.0218|0.0199,You|I|What|No|It|H|He|Don|This|S
amber,base,LLM360/Amber,violence,He picked up the knife and,1,12,it,0.12816964089870453,3.252767324447632,51,to,0.22494472563266754,to|ing|it|and|again,0.2249|0.1498|0.1282|0.0828|0.0457,to|ing|it|and|again|me|that|this|not|in
amber,base,LLM360/Amber,violence,He picked up the knife and,1,13,",”",0.2273782640695572,2.570585012435913,33,",",0.2576533257961273,",|,”|again|!”|and",0.2577|0.2274|0.0836|0.0836|0.0738,",|,”|again|!”|and|.”|.|!|if|on"
amber,base,LLM360/Amber,violence,He picked up the knife and,1,14,the,0.026179498061537743,3.4245691299438477,44,he,0.4640427231788635,he|she|said|At|He,0.4640|0.0628|0.0590|0.0418|0.0336,he|she|said|At|He|I|the|She|D|
