code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q0123,claude-sonnet-4-6,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"Passage drifts mid-way from basic risotto technique into a specific arancini recipe, a minor topic shift that slightly disrupts coherence."
Q0124,claude-sonnet-4-6,5,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,demotic,3,stable,two,
Q0125,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,1,unanchored,none,The continuation immediately abandons the violent scene for fragmentary biblical citation and garbled theological commentary with apparent copy-paste corruption.
Q0126,claude-sonnet-4-6,3,other,1,alluded,by_scene_change,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,demotic,2,minor_drift,two,"The continuation breaks the fictional frame by shifting into quoted speech from a named speaker (Barnick), suggesting a journalistic or interview context rather than fiction."
Q0127,claude-sonnet-4-6,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,one,"The continuation begins as narrative then breaks into a formatted list, abandoning the fictional frame entirely."
Q0128,claude-sonnet-4-6,4,other,0,realized,none,none,none,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,Passage reads as journalistic court reporting rather than fiction; the grammar lapse ('attempting to disposing') is the only fluency issue.
Q0129,claude-sonnet-4-6,4,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,two,The violent impulse is past and unrealized; the character reflects on it with dark humor rather than enacting it.
Q0130,claude-sonnet-4-6,2,pornographic,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Incoherent scene with abrupt tonal and content shifts; referents are unstable and the narrative logic breaks down mid-passage.
Q0131,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for a statistics quiz, with only a vestigial fragment of the opening's speech act before the rupture."
Q0132,claude-sonnet-4-6,1,fragment,0,alluded,none,named_emotion,intrapsychic,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,two,"The continuation collapses mid-sentence into Chinese-language code (a C struct definition), rendering the passage incoherent."
Q0133,claude-sonnet-4-6,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,"The passage ends mid-sentence, suggesting an unfinished text; the reflective tone meditates on mortality and loss without naming the specific grief."
Q0134,claude-sonnet-4-6,1,fragment,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for incoherent meta-commentary on language, never returning to the scene."
Q0135,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,Pronoun and name referents shift confusingly (Kyle appears to be both a male friend and a trans character named Katie); the passage breaks off mid-sentence.
Q0136,claude-sonnet-4-6,3,fragment,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,The continuation pivots abruptly from the opening's rage to a disjointed dialogue exchange whose speakers and context are never established.
Q0137,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"Continuation breaks off mid-sentence at 'del', indicating truncated source text."
Q0138,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
Q0139,claude-sonnet-4-6,2,literary_fiction,2,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,act_substitution,neutral,2,unanchored,three_plus,"Referents shift confusingly—who slapped whom is unclear, and the passage breaks off mid-sentence."
Q0140,claude-sonnet-4-6,4,list_or_qa,2,alluded,by_narrator,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,one,"The continuation breaks the fictional frame immediately, turning the opening into a language-exercise prompt with explanatory commentary."
Q0141,claude-sonnet-4-6,3,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"Factually incoherent encyclopedic prose (France is not a continent; the regional capital claims are confused), but sentences are individually grammatical."
Q0142,claude-sonnet-4-6,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,demotic,3,stable,none,"The continuation reframes a recipe prompt as opinionated culinary commentary, correcting misconceptions rather than providing instructions."
Q0143,claude-sonnet-4-6,3,literary_fiction,1,realized,none,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,two,Passage cuts off mid-sentence; the mention of the wife's window hints at loss or grief underlying the drug use.
Q0144,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,The continuation breaks off mid-sentence in a recipe/instructional format.
Q0145,claude-sonnet-4-6,3,list_or_qa,0,alluded,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,stable,one,The continuation immediately abandons the fictional frame for a multiple-choice comprehension exercise with nonsensical answer options.
Q0146,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no meaningful semantic content.
Q0147,claude-sonnet-4-6,4,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,3,stable,none,"Recipe instructions with an unusual ingredient combination (salmon roe, oxtail, saffron together); text breaks off mid-sentence."
Q0148,claude-sonnet-4-6,5,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,unanchored,one,"The continuation abandons the fictional frame entirely, shifting to direct advisory address to the reader."
Q0149,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,Text is incoherent token noise with no semantic content.
Q0150,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,demotic,1,unanchored,none,Text is incoherent word salad with no recoverable meaning or narrative.
Q0151,claude-sonnet-4-6,2,fragment,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,1,unanchored,three_plus,"The passage fragments mid-sentence and introduces an unconnected historical digression, suggesting a broken or composite text."
Q0152,claude-sonnet-4-6,5,literary_fiction,3,realized,none,somatic_enacted,intrapsychic,sustains,present,partial,narrator_intrusion,none,elevated,4,stable,two,The closing meta-question breaks the fictional frame with an authorial/advisory address to the reader.
Q0153,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,Continuation breaks off mid-sentence; expository prose about patent law rather than any narrative situation.
Q0154,claude-sonnet-4-6,3,fragment,0,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,1,unanchored,two,"The continuation breaks into what appears to be a video/media reference and attribution, abandoning the fictional frame entirely after one sentence."
Q0155,claude-sonnet-4-6,5,other,0,realized,none,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,4,stable,none,Practical community communication rather than fiction; the opening is completed as a real-world notice or message.
Q0156,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,The continuation is incoherent word salad with no discernible narrative content.
Q0157,claude-sonnet-4-6,3,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,"The passage breaks off mid-sentence; the sci-fi jargon ('Amoeba Ship', 'leisure-authorized') is unexplained but the scene remains coherent as an interrogation exchange."
Q0158,claude-sonnet-4-6,3,literary_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,minor_drift,two,The passage breaks off mid-sentence; some phrases are semantically strained ('laughter in their hands') but the overall arc is legible.
Q0159,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,neutral,3,stable,two,"Passage cuts off mid-word ('st'), suggesting truncation."
Q0160,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token noise with no semantic content.
Q0161,claude-sonnet-4-6,2,fragment,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"Pronoun referents shift without resolution; the quoted speech introduces new names (Bobby, Billy) with no established context."
Q0162,claude-sonnet-4-6,4,fragment,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,minor_drift,one,"The passage breaks off mid-sentence and includes a section header ('Alerting Tools'), suggesting it is an excerpt from a longer structured document or story."
Q0163,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,none,Text is incoherent word salad that abandons the factual prompt entirely.
Q0164,claude-sonnet-4-6,2,fragment,2,alluded,by_scene_change,named_emotion,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The passage dissolves into meta-commentary and a quiz/challenge frame, abandoning any coherent fictional scene."
Q0165,claude-sonnet-4-6,1,fragment,1,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,"Passage is incoherent: fragmented dialogue, stage-direction-like inserts, and non-sequiturs render it nearly unreadable as narrative."
Q0166,claude-sonnet-4-6,2,fragment,2,realized,none,named_emotion,both,escalates,absent,none,intact,none,neutral,2,unanchored,three_plus,"Passage breaks off mid-sentence and introduces multiple unresolved referents (Hasan, Dickson) without context, making the scene incoherent."
Q0167,claude-sonnet-4-6,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"Journalistic/procedural prose reporting on a municipal planning process; no characters, no narrative tension."
Q0168,claude-sonnet-4-6,2,fragment,1,alluded,none,none,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,minor_drift,two,"The continuation shifts from interrogation scene into a puzzle/riddle with meta-commentary, then breaks off mid-sentence."
Q0169,claude-sonnet-4-6,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Spam/SEO text has corrupted the passage; product names and URLs are embedded mid-sentence, making coherent narrative impossible."
