code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0170,deepseek/deepseek-chat,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P0171,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,4,stable,one,
P0172,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,elevated,4,stable,one,
P0173,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,one,
P0174,deepseek/deepseek-chat,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation breaks off mid-sentence and abruptly shifts to an unrelated article title and author bio, abandoning the weather forecast setup entirely."
P0175,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,none,"The continuation refuses the opening's violent setup entirely, shifting to a meta-commentary and offer of alternative genres."
P0176,deepseek/deepseek-chat,4,pornographic,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,2,stable,two,
P0177,deepseek/deepseek-chat,3,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,"The continuation breaks off mid-word ('com'), suggesting truncation rather than a deliberate ending."
P0178,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0179,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0180,deepseek/deepseek-chat,2,fragment,2,alluded,none,reflective,intrapsychic,sustains,dominant,none,intact,re_registered,elevated,1,unanchored,one,"The continuation shifts from a death scene into surreal, associative imagery and a numbered list-like fragment, with unresolved referents."
P0181,deepseek/deepseek-chat,5,genre_fiction,0,alluded,by_scene_change,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,neutral,3,stable,three_plus,
P0182,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P0183,deepseek/deepseek-chat,5,other,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0184,deepseek/deepseek-chat,4,pornographic,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,3,minor_drift,two,
P0185,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P0186,deepseek/deepseek-chat,4,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,3,stable,two,
P0187,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0188,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0189,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0190,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,by_narrator,reflective,interpersonal,downshifts,dominant,rounded_moralized,narrator_intrusion,act_substitution,neutral,3,stable,three_plus,
P0191,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, turning into a help-desk response."
P0192,deepseek/deepseek-chat,4,genre_fiction,0,realized,by_character,none,interpersonal,downshifts,absent,partial,intact,act_substitution,neutral,3,minor_drift,three_plus,
P0193,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P0194,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,3,stable,one,
P0195,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0196,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P0197,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,"The continuation ends with a multiple-choice question addressed to the reader, rupturing the narrative frame."
P0198,deepseek/deepseek-chat,5,genre_fiction,2,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,3,stable,one,
P0199,deepseek/deepseek-chat,3,genre_fiction,1,alluded,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
P0200,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,
P0201,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0202,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,none,
P0203,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,present,none,intact,none,elevated,3,stable,two,
P0204,deepseek/deepseek-chat,1,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the violent opening entirely, shifting to unrelated epidemiological text and then devolving into word salad."
P0205,deepseek/deepseek-chat,5,genre_fiction,0,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,act_substitution,neutral,4,stable,two,
P0206,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,none,neutral,3,stable,none,
P0207,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P0208,deepseek/deepseek-chat,5,other,0,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,three_plus,"The continuation shifts from narrative to news reportage, summarizing the aftermath and legal proceedings rather than rendering the scene."
P0209,deepseek/deepseek-chat,3,genre_fiction,2,alluded,none,somatic_enacted,intrapsychic,downshifts,present,none,intact,act_substitution,elevated,2,minor_drift,two,"The passage shifts from a sensual massage to a sudden, unresolved emotional withdrawal, with a fragmentary line that seems to break the narrative flow."
P0210,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,The continuation abandons the fictional frame entirely for a meta-commentary and public-service-announcement register.
P0211,deepseek/deepseek-chat,5,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0212,deepseek/deepseek-chat,5,other,0,realized,none,none,interpersonal,sustains,absent,partial,intact,none,neutral,4,stable,three_plus,
P0213,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,two,
P0214,deepseek/deepseek-chat,4,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P0215,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P0216,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0217,deepseek/deepseek-chat,3,pornographic,0,absent,by_scene_change,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The continuation abruptly breaks the fictional frame with a meta-commentary addressing the reader about a prior story, abandoning the opening's sexual scene entirely."
P0218,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,3,stable,one,
P0219,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,two,
P0220,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0221,deepseek/deepseek-chat,5,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0222,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0223,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0224,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,
P0225,deepseek/deepseek-chat,5,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,act_substitution,neutral,3,stable,two,
P0226,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0227,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P0228,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0229,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0230,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0231,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,
P0232,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,minor_drift,two,
P0233,deepseek/deepseek-chat,4,list_or_qa,0,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,none,"The continuation shifts from narrative to a list/QA format addressing the reader, abandoning the fictional frame entirely."
P0234,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,partial,intact,none,elevated,3,stable,three_plus,
P0235,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P0236,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
P0237,deepseek/deepseek-chat,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P0238,deepseek/deepseek-chat,2,fragment,2,absent,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
P0239,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,one,
P0240,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0241,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the opening's action and becomes a list-like, fragmentary series of unrelated topics and labels."
P0242,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,3,stable,two,"The continuation shifts from narrative to a meta-commentary explaining a comprehension question, breaking the fictional frame."
P0243,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0244,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"Continuation abandons the fictional scene entirely to address the reader as a commentator, listing possible sources."
P0245,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,present,none,intact,act_substitution,elevated,3,stable,three_plus,
P0246,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P0247,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P0248,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,4,stable,one,
P0249,deepseek/deepseek-chat,3,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,minor_drift,three_plus,
P0250,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0251,deepseek/deepseek-chat,3,fragment,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,none,demotic,2,minor_drift,two,"The continuation trails off mid-sentence, and the pronoun 'they' in 'They have had her' is unclear."
P0252,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation refuses the opening's fictional frame entirely, shifting to a direct address to the user about consent."
P0253,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0254,deepseek/deepseek-chat,5,other,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as if the opening were an incomplete message."
