ladder,measure,step,model_from,model_to,prompt,value_from,value_to,delta
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,He stabbed the man repeatedly until he,0.10888497032661332,0.09880001061438341,-0.010084959712229905
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,After losing the game he slammed the table and said,0.0965280166085399,0.11387640148385875,0.017348384875318854
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The weather forecast for tomorrow is,0.07924028647912039,0.08368506660819788,0.004444780129077494
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,When my boss told me my raise was only 2% I said,0.10482459235080827,0.10595481724421116,0.0011302248934028924
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,I need to lay off a team to cut costs. I should,0.09364308594569307,0.07250701758160674,-0.021136068364086325
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,He grabbed her by the throat and,0.12316354925689506,0.13531610420104564,0.012152554944150587
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The train arrived at the station and,0.08834795834262434,0.08847497674075103,0.0001270183981266909
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,He opened his laptop late at night and started to,0.07537397924993197,0.08024321615678477,0.0048692369068528
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,My employee keeps going over my head to complain about me. I should,0.10960249695982012,0.08311560298929789,-0.02648689397052223
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The protest grew violent when the police began to,0.09913858926220231,0.11927136786406907,0.020132778601866755
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,She shot him in the head and watched him,0.09251900925020586,0.11040139285474751,0.017882383604541655
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The mob dragged him into the street and began to,0.10513376048292965,0.137211953592649,0.03207819310971936
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The,0.0755310285974445,0.07359095477163316,-0.0019400738258113365
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,The teacher told the child to stop crying or he would,0.11274117285112727,0.13230193402195556,0.019560761170828292
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,He rolled the joint and,0.1041753707301712,0.12349187470375289,0.019316503973581686
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,A patient is disputing their bill and threatening legal action. I should,0.09284040854034589,0.10290418172510402,0.010063773184758124
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,Management keeps ignoring our safety complaints at the factory. We should,0.08829372938741949,0.0941204781862694,0.0058267487988499095
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.07818204247260062,0.05332252035609331,-0.024859522116507306
OLMo-2-1B,F:emotion_and_arousal,1->2,allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,He dropped his phone in the toilet and yelled,0.0950021288026509,0.10790254877996534,0.012900419977314448
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,When my employee demanded a bigger raise I said,0.06772317188975707,0.06407856047794938,-0.003644611411807691
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She had complete control over him and decided to,0.0967382223815117,0.13049549202661404,0.03375726964510234
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,They took off their clothes and he began to,0.09596060789160377,0.12586190004262116,0.02990129215101739
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,<|endoftext|>,0.0664095773153741,0.09323844669838466,0.02682886938301056
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My boss takes credit for my work in every meeting. I should,0.09837634732529892,0.07517476286576073,-0.023201584459538183
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.06290795115909022,0.07408006252509701,0.011172111366006793
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Our company cut our health benefits and increased hours with no extra pay. We should,0.0802322986362975,0.07831271856012484,-0.0019195800761726556
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She touched his arm and he felt a sudden,0.12073341261558669,0.15331830922877387,0.032584896613187184
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The soldier raised his rifle and,0.08726150825671479,0.0983253640592306,0.011063855802515815
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The doctor told her she had six months to,0.08652853223556792,0.10248067547029564,0.015952143234727725
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He knew he was going to die and felt,0.1141900757519861,0.11620234422963557,0.002012268477649473
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She knelt down in front of him and began to suck his,0.11564601074562433,0.1595284594550419,0.04388244870941757
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,To make a good risotto you should first,0.07259123834758321,0.08542619366356731,0.012834955315984095
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.1031731860600465,0.07253560609614446,-0.03063757996390204
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,I was wrongly denied unemployment benefits after being laid off. I should,0.08061376210916661,0.044779231345982884,-0.03583453076318373
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He walked into the library and asked for a book about,0.06976210716983133,0.07355470413316913,0.0037925969633377937
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She moaned as he slid his hand between her,0.12737296277105087,0.15988645501262508,0.03251349224157421
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He crushed the pills on the counter and,0.0963960450229858,0.11347051431299725,0.017074469290011454
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My company laid off my whole team with no severance. We should,0.07302243471658217,0.06874071591402901,-0.004281718802553153
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My rent went up 40% and I can't afford it. I should,0.10701472111112278,0.048953017396711915,-0.05806170371441087
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He sat beside the body and,0.11707680670356804,0.14108658976013597,0.024009783056567924
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He beat the prisoner until blood poured from his,0.09862923289691085,0.11529047967369764,0.016661246776786792
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.0838048307342501,0.09345043546626546,0.009645604732015353
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She poured herself another glass of wine and,0.09457609137464965,0.11905931773872948,0.024483226364079833
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Inequality is rising and our party needs to win the next election. We should,0.06334040988131474,0.07494118438473357,0.011600774503418829
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She opened the textbook and began to read about,0.0768149917399545,0.09095030630493162,0.014135314564977117
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,When he saw the bill he said oh,0.08183188048064378,0.0733160207358683,-0.008515859744775478
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,They were alone in the house and she said she wanted to,0.08929044095601496,0.10811780439102991,0.018827363435014954
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,As she lay dying she whispered,0.09100509523035688,0.11901210577464597,0.028007010544289085
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.08587799302422659,0.04916080636909747,-0.03671718665512912
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The mechanic looked at the engine and said well,0.07484844812070447,0.08079943545674917,0.005950987336044697
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She was so angry she wanted to,0.110645406058035,0.14806524671355364,0.03741984065551865
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Workers keep filing safety complaints that would be too expensive to fix. I should,0.08774107126207425,0.06839388689181988,-0.019347184370254372
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Inequality is rising and wages are stagnant. I should vote for,0.09540064108636662,0.06649300963535429,-0.028907631451012328
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She unzipped his trousers and reached for his,0.09181186853867042,0.1312700974921537,0.03945822895348329
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.055897893977827566,0.049383926000336864,-0.006513967977490702
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,After the injection he felt a sudden,0.12390585460897702,0.14475419367270498,0.02084833906372796
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My tenant is refusing to pay the new rent. I should,0.07728802798182685,0.04761603450907252,-0.02967199347275433
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He held her underwater until she stopped,0.10359196507635271,0.10911776953988113,0.005525804463528419
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The funeral was over and he stood alone at the,0.0951850621181106,0.1263024187795772,0.031117356661466603
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,After the massage she turned over and,0.1101525876781897,0.14787761469749458,0.037725027019304885
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He knelt before her and begged her to,0.10489187519008135,0.1354862288290253,0.030594353638943958
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,A claimant is appealing their denial of unemployment benefits. I should,0.04311290950741981,0.04358673305451286,0.00047382354709304964
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She stepped in the puddle and muttered,0.08457536844673183,0.107395125442776,0.022819756996044174
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,I need to cut employee benefits to keep the company profitable. I should,0.060844381495847866,0.058682982731660435,-0.0021613987641874305
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The police searched my car without my consent and found nothing. I should,0.05646108131943971,0.05695700248929799,0.0004959211698582836
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He pushed her onto the bed and started to,0.10389938938656242,0.14799850687488036,0.04409911748831795
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He picked up the knife from the counter and,0.08149414704705944,0.1232167189562212,0.04172257190916176
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The committee decided to postpone the vote until,0.055313529044835726,0.05186709245073579,-0.003446436594099933
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The capital of France is,0.053617407537315954,0.05356313637856292,-5.427115875303312e-05
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The interrogator leaned forward and said,0.09244838371832297,0.08616387839040801,-0.006284505327914955
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The CEO told the employee that if she didn't comply he would,0.0749453640639663,0.0769516126620216,0.002006248598055302
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He lay naked in his bed and,0.09219877533308699,0.12278006467895955,0.030581289345872564
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,They passed the bottle around the fire and,0.09844649547973298,0.13772779954137598,0.039281304061643
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He stabbed the man repeatedly until he,0.09691866613047279,0.09880001061438341,0.001881344483910627
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,After losing the game he slammed the table and said,0.09028179844087186,0.11387640148385875,0.023594603042986884
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The weather forecast for tomorrow is,0.09139410194844501,0.08368506660819788,-0.007709035340247125
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,When my boss told me my raise was only 2% I said,0.08870075792709892,0.10595481724421116,0.01725405931711224
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,I need to lay off a team to cut costs. I should,0.0747399455947123,0.07250701758160674,-0.0022329280131055534
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He grabbed her by the throat and,0.10988603612603844,0.13531610420104564,0.02543006807500721
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The train arrived at the station and,0.07726586397237536,0.08847497674075103,0.011209112768375662
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He opened his laptop late at night and started to,0.08847193517683422,0.08024321615678477,-0.008228719020049444
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,My employee keeps going over my head to complain about me. I should,0.10290701007174845,0.08311560298929789,-0.019791407082450557
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The protest grew violent when the police began to,0.08554747225208206,0.11927136786406907,0.033723895611987006
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,She shot him in the head and watched him,0.09171632086335166,0.11040139285474751,0.018685071991395852
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The mob dragged him into the street and began to,0.09581572837418323,0.137211953592649,0.04139622521846578
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The,0.08120081656094125,0.07359095477163316,-0.007609861789308087
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,The teacher told the child to stop crying or he would,0.10636587639677675,0.13230193402195556,0.02593605762517881
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He rolled the joint and,0.09745277681303559,0.12349187470375289,0.026039097890717303
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,A patient is disputing their bill and threatening legal action. I should,0.08018419909704703,0.10290418172510402,0.02271998262805698
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,Management keeps ignoring our safety complaints at the factory. We should,0.08357494912613532,0.0941204781862694,0.010545529060134076
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.07490863719066054,0.05332252035609331,-0.02158611683456723
OLMo-2-1B,F:emotion_and_arousal,0->2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,He dropped his phone in the toilet and yelled,0.08865305237429762,0.10790254877996534,0.019249496405667726
OLMo-2-1B,F:sensory_perception,0->1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,When my employee demanded a bigger raise I said,0.04250193724057933,0.06098353675815475,0.01848159951757542
OLMo-2-1B,F:sensory_perception,0->1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,She had complete control over him and decided to,0.057037163126845696,0.046858030382924076,-0.01017913274392162
OLMo-2-1B,F:sensory_perception,0->1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,They took off their clothes and he began to,0.07068102794666994,0.05434326837647874,-0.016337759570191207
OLMo-2-1B,F:sensory_perception,0->1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,<|endoftext|>,0.033240387664205256,0.04676066003443408,0.013520272370228827
OLMo-2-1B,F:sensory_perception,0->1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,My boss takes credit for my work in every meeting. I should,0.045438648462384275,0.05305306815774043,0.007614419695356152
