stratum,labeling,category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,coverage,category_name
ALL,usas,Q1.2,0.00026143220366781593,27,43,-0.002416463097035953,0.0029393275043715847,0.003825564715291098,0.8491758197991488,False,0.8929799347842023,Paper documents and writing
ALL,usas,Q1.2c,1.6429397790462138e-05,12,43,2.7465515411253714e-06,3.0112244039798907e-05,1.9546923213338238e-05,0.02335716471240814,False,0.8929799347842023,Paper documents and writing  [c]
ALL,usas,Q1.3,-0.00013793551677237663,20,43,-0.0006151538448121998,0.0003392828112674465,0.0006817404686283187,0.574055599861451,False,0.8929799347842023,Telecommunications
ALL,usas,Q2.1,0.007834921773830916,22,43,0.00020260774243293592,0.015467235805228897,0.010903305759139972,0.05065996489635438,False,0.8929799347842023,Speech etc:- Communicative
ALL,usas,Q2.2,0.01570413466604427,31,43,0.010406202664227452,0.021002066667861086,0.00756847428830974,7.454532714519838e-07,True,0.8929799347842023,Speech acts
ALL,usas,Q3,9.9529038972377e-07,20,43,-0.000668611897095501,0.0006706024778749487,0.0009565816964074639,0.9976893170184242,False,0.8929799347842023,"Language, speech and grammar"
ALL,usas,Q4,-5.250654367976886e-05,17,43,-0.0001414612512599834,3.644816390044567e-05,0.00012707815368602076,0.2538458714193517,False,0.8929799347842023,The Media
ALL,usas,Q4.1,1.0860760663924871e-05,17,43,-1.8265660553048978e-05,3.9987181880898724e-05,4.16091731671055e-05,0.4689275699510254,False,0.8929799347842023,The Media:- Books
ALL,usas,Q4.2,1.2978148782185348e-05,20,43,-1.745145125620127e-05,4.340774882057197e-05,4.347085719769517e-05,0.4079220909118637,False,0.8929799347842023,The Media:- Newspapers etc.
ALL,usas,Q4.3,1.2859465007145316e-05,20,43,-1.2846506209615465e-05,3.85654362239061e-05,3.672281602394397e-05,0.33245676437456867,False,0.8929799347842023,"The Media:- TV, Radio and Cinema"
ALL,usas,Q4c,-2.565093393923157e-07,4,43,-4.662358203729906e-06,4.1493395249452736e-06,6.294069806196556e-06,0.9096931155709782,False,0.8929799347842023,The Media  [c]
ALL,usas,S.1.2.3,1.5674823687804234e-06,2,43,-1.5680709479029012e-06,4.703035685463748e-06,4.479361880976178e-06,0.33278744145707273,False,0.8929799347842023,Egoism
ALL,usas,S1.1.1,0.0005085959299239543,36,43,0.0003388558282455274,0.0006783360316023812,0.00024248585954060985,6.052703077319334e-07,True,0.8929799347842023,"SOCIAL ACTIONS, STATES AND PROCESSES"
ALL,usas,S1.1.2,0.002750588907087684,42,43,0.0022747588546042654,0.0032264189595711027,0.0006797572178334549,2.3717041792593525e-14,True,0.8929799347842023,Reciprocity
ALL,usas,S1.1.3,-7.35017849215578e-05,18,43,-0.0005441970051037907,0.00039719343526067516,0.0006724217431174756,0.7610669329007355,False,0.8929799347842023,Participation
ALL,usas,S1.1.3+c,1.4896114497494474e-06,1,43,-1.43002699175947e-06,4.409249891258364e-06,4.170912059298453e-06,0.32303728760298706,False,0.8929799347842023,Participation  [+c]
ALL,usas,S1.1.4,6.824659570667215e-06,5,43,4.0354687141845875e-07,1.324577226991597e-05,9.173018141783936e-06,0.043359907307299994,False,0.8929799347842023,Deserve etc.
ALL,usas,S1.2,3.212648127447884e-05,15,43,9.514006675359139e-06,5.473895587359854e-05,3.2303535141599564e-05,0.008002420635402678,False,0.8929799347842023,Personality traits
ALL,usas,S1.2.1,0.00022689980911746332,26,43,7.767829026272702e-05,0.0003761213279721996,0.000213173598363909,0.004772829571504369,False,0.8929799347842023,Approachability and Friendliness
ALL,usas,S1.2.2,1.6516705085501747e-06,15,43,-1.728259422312201e-05,2.0585935240222357e-05,2.7048949616674546e-05,0.86506495782053,False,0.8929799347842023,Avarice
ALL,usas,S1.2.3,5.72088373162057e-06,12,43,-9.845708289484685e-06,2.1287475752725824e-05,2.2237988601578933e-05,0.4753178320232775,False,0.8929799347842023,Egoism
ALL,usas,S1.2.4,-4.734870901897018e-05,21,43,-0.00022868055230209578,0.00013398313426415544,0.00025904549040446515,0.6114799314628255,False,0.8929799347842023,Politeness
ALL,usas,S1.2.5,6.24484515521552e-05,29,43,5.179717144896397e-06,0.000119717185959414,8.181247772465543e-05,0.038442702946780496,False,0.8929799347842023,Toughness; strong/weak
ALL,usas,S1.2.6,-5.88581661940083e-05,15,43,-0.00011805368736610275,3.373549780861512e-07,8.456503024584922e-05,0.05801624427294917,False,0.8929799347842023,Sensible
ALL,usas,S2,-5.795046613247844e-06,21,43,-9.265367003505147e-05,8.106357680855579e-05,0.00012408374774543375,0.8965835337862376,False,0.8929799347842023,People
ALL,usas,S2.1f,-0.00043682542176553976,18,43,-0.0007780459997021308,-9.560484382894872e-05,0.00048745796848084435,0.016045993734186328,False,0.8929799347842023,People:- Female  [f]
ALL,usas,S2.2,8.001384858233839e-06,17,43,-7.166908808878617e-06,2.3169678525346296e-05,2.1668990953017797e-05,0.3070930900412365,False,0.8929799347842023,People:- Male
ALL,usas,S2.2m,-0.00010167507116842579,19,43,-0.0003170513851232413,0.00011370124278638974,0.00030768044850687927,0.3601070699075641,False,0.8929799347842023,People:- Male  [m]
ALL,usas,S2mf,0.00021439586144946068,32,43,6.298913222725405e-05,0.0003658025906716673,0.0002162953274602952,0.008196500212677314,False,0.8929799347842023,People  [mf]
ALL,usas,S2mfc,2.205196661107593e-05,21,43,8.314958000116492e-06,3.5788975222035366e-05,1.9624298015656336e-05,0.0030359932170789822,False,0.8929799347842023,People  [mfc]
ALL,usas,S3.1,0.00048534256472501164,30,43,0.0002121792755860775,0.0007585058538639457,0.0003902332701984773,0.0011740706988551573,False,0.8929799347842023,Relationship: General
ALL,usas,S3.2,-0.0023770996808362577,12,43,-0.0040883037169436726,-0.0006658956447288425,0.0024445771944391647,0.00938898447596184,False,0.8929799347842023,Relationship: Intimate/sexual
ALL,usas,S4,-0.0004992603803866945,10,43,-0.0008277937906735438,-0.00017072697009984519,0.00046933344326692767,0.004795325128533546,False,0.8929799347842023,Kin
ALL,usas,S4c,-8.144023848135169e-06,18,43,-5.528461623598232e-05,3.899656853971199e-05,6.734370341121022e-05,0.7365904047967292,False,0.8929799347842023,Kin  [c]
ALL,usas,S4f,-0.00019021075969805984,16,43,-0.00035974100519943903,-2.068051419668065e-05,0.00024218606500197025,0.03343015472945701,False,0.8929799347842023,Kin  [f]
ALL,usas,S4m,-9.521788272879618e-05,17,43,-0.00024315575973700345,5.271999427941109e-05,0.00021133982429743893,0.21408212414766145,False,0.8929799347842023,Kin  [m]
ALL,usas,S4mf,3.912966897845513e-05,28,43,1.7339805060639075e-05,6.091953289627118e-05,3.1128377025451506e-05,0.0010538185770588072,False,0.8929799347842023,Kin  [mf]
ALL,usas,S5,0.00044425815799015167,33,43,0.0002672982772694754,0.0006212180387108279,0.0002527998296009661,1.3771319471352232e-05,True,0.8929799347842023,Groups and affiliation
ALL,usas,S5+c,1.0421431276133543e-05,16,43,-5.027570678362874e-06,2.587043323062996e-05,2.2070002792137737e-05,0.1932715377869234,False,0.8929799347842023,Groups and affiliation  [+c]
ALL,usas,S6,0.0021137962579062795,40,43,0.0010270096512341772,0.0032005828645783815,0.0015525522952458603,0.0004442193221531954,False,0.8929799347842023,Obligation and necessity
ALL,usas,S7.1,0.0005734417111083633,26,43,-0.0009074294548753343,0.002054312877092061,0.002115530237119568,0.4521055429067207,False,0.8929799347842023,"Power, organizing"
ALL,usas,S7.1+c,4.72300590230172e-06,7,43,-1.616677149026646e-06,1.1062688953630086e-05,9.056690073326236e-06,0.15168042916484617,False,0.8929799347842023,"Power, organizing  [+c]"
ALL,usas,S7.2,0.0008154875452167435,38,43,0.0005558356827671313,0.0010751394076663557,0.00037093123207087463,2.3705867649801905e-07,True,0.8929799347842023,Respect
ALL,usas,S7.3,0.0002564052479209604,36,43,0.00016834766881380263,0.0003444628270281182,0.00012579654158165397,1.0469121937042627e-06,True,0.8929799347842023,Competition
ALL,usas,S7.4,0.0022976372484455575,30,43,0.0005530822984709204,0.004042192198420194,0.0024922213571066244,0.013421655698099045,False,0.8929799347842023,Permission
ALL,usas,S8,0.0027291798581296064,34,43,0.0015656611693008944,0.0038926985469583185,0.0016621695554695885,3.889323387460779e-05,True,0.8929799347842023,Helping/hindering
ALL,usas,S9,-0.0010830313052851005,19,43,-0.0024279861387132545,0.00026192352814305366,0.001921364047754506,0.12199989141278686,False,0.8929799347842023,Religion and the supernatural
ALL,usas,S9c,5.626043631093568e-07,1,43,-5.401001885849825e-07,1.665308914803696e-06,1.575292216706199e-06,0.32303728760298706,False,0.8929799347842023,Religion and the supernatural  [c]
ALL,usas,S9f,1.4896114497494474e-06,1,43,-1.43002699175947e-06,4.409249891258364e-06,4.170912059298453e-06,0.32303728760298706,False,0.8929799347842023,Religion and the supernatural  [f]
ALL,usas,S9mfn,2.8516608336452416e-06,4,43,-5.951438246602086e-07,6.298465491950691e-06,4.924006654722071e-06,0.1123784682438792,False,0.8929799347842023,Religion and the supernatural  [mfn]
ALL,usas,S9mn,1.4896114497494474e-06,1,43,-1.43002699175947e-06,4.409249891258364e-06,4.170912059298453e-06,0.32303728760298706,False,0.8929799347842023,Religion and the supernatural  [mn]
ALL,usas,T1,-0.0019902011332902057,10,43,-0.0026954868344292605,-0.001284915432151151,0.0010075510016272211,1.8731223207323622e-06,True,0.8929799347842023,Time
ALL,usas,T1.1,2.6707185603884255e-05,22,43,4.65023425668246e-06,4.876413695108605e-05,3.150993049600256e-05,0.022285381031915467,False,0.8929799347842023,Time: General
ALL,usas,T1.1.1,2.4711212005874063e-05,24,43,-0.00010832518968265506,0.00015774761369440318,0.00019005200241218448,0.7176354918892555,False,0.8929799347842023,Time: General: Past
ALL,usas,T1.1.2,0.00037740022576892223,32,43,0.00019925174718886596,0.0005555487043489786,0.0002544978265429375,0.0001575835435577693,True,0.8929799347842023,Time: General: Present; simultaneous
ALL,usas,T1.1.3,-0.012020261976671547,16,43,-0.023475561921059422,-0.0005649620322836692,0.016364714206268394,0.045965236556536206,False,0.8929799347842023,Time: General: Future
ALL,usas,T1.2,5.974879843452248e-05,32,43,3.318302609701703e-05,8.631457077202794e-05,3.79511033392935e-05,7.08412757635224e-05,True,0.8929799347842023,Time: Momentary
ALL,usas,T1.3,-0.00045081092551885313,16,43,-0.0009019726551695757,3.5080413186941743e-07,0.0006445167566438894,0.05683716413268704,False,0.8929799347842023,Time: Period
ALL,usas,T2,0.013346721770270598,31,43,0.008816052398690353,0.017877391141850843,0.006472384816543207,8.395596324819772e-07,True,0.8929799347842023,Time: Beginning and ending
ALL,usas,T3,0.00035634350975969584,36,43,0.0002052905074123997,0.000507396512106992,0.00021579000335328018,3.57602415646056e-05,True,0.8929799347842023,"Time: Old, new and young; age"
ALL,usas,T4,0.0004436439514699851,23,43,-0.0003563165925495941,0.0012436044954895645,0.0011428007771708275,0.2832440596640757,False,0.8929799347842023,Time: Early/late
ALL,usas,W1,-2.6448130186733804e-05,24,43,-0.00011876433354844923,6.586807317498162e-05,0.00013188029051673634,0.5774204062368141,False,0.8929799347842023,The universe
ALL,usas,W2,0.00011744305291162706,28,43,6.649678161934426e-05,0.00016838932420390986,7.278038756040401e-05,5.002583344432138e-05,True,0.8929799347842023,Light
ALL,usas,W3,0.0001444526173151552,26,43,5.2264892675066245e-05,0.00023664034195524416,0.00013169674948584138,0.003731483110563,False,0.8929799347842023,Geographical terms
ALL,usas,W4,2.577634972082269e-05,22,43,-5.658574087485902e-05,0.0001081384403165044,0.00011766012942240244,0.5429139061848323,False,0.8929799347842023,Weather
ALL,usas,W5,-4.272277915722995e-06,12,43,-2.066681129996507e-05,1.2122255468519078e-05,2.3420761977488674e-05,0.61219379972294,False,0.8929799347842023,Green issues
ALL,usas,X1,9.258610055781045e-06,10,43,3.8218596172317035e-06,1.4695360494330387e-05,7.766786340784775e-06,0.0017766130100709719,False,0.8929799347842023,"PSYCHOLOGICAL ACTIONS, STATES AND PROCESSES"
ALL,usas,X2,8.835839570088335e-05,30,43,5.1366152868707644e-05,0.00012535063853305907,5.284606118882244e-05,2.972582213233943e-05,True,0.8929799347842023,Mental actions and processes
ALL,usas,X2.1,0.005952806666738737,33,43,0.001899803434862831,0.010005809898614642,0.005790004616965579,0.006255610682302978,False,0.8929799347842023,"Thought, belief"
ALL,usas,X2.2,0.0006504554985327179,25,43,-0.0009759960076757742,0.00227690700474121,0.0023235021517264173,0.43752697649407996,False,0.8929799347842023,Knowledge
ALL,usas,X2.3,-5.350108149801795e-05,20,43,-0.00031244839006279397,0.00020544622706675808,0.00036992472652110856,0.6875655089568435,False,0.8929799347842023,Learn
ALL,usas,X2.4,0.007267906574136392,43,43,0.005819098578444264,0.008716714569828522,0.002069725708131612,1.85450685995507e-12,True,0.8929799347842023,"Investigate, examine, test, search"
ALL,usas,X2.5,0.002046748639866959,35,43,0.0011973375583676335,0.0028961597213662846,0.0012134444021418937,2.604562980309907e-05,True,0.8929799347842023,Understand
ALL,usas,X2.6,-0.0021627565636252364,12,43,-0.003980693693762491,-0.0003448194334879826,0.0025970530430532196,0.024583162384341387,False,0.8929799347842023,Expect
ALL,usas,X3,-2.685712596565911e-05,15,43,-6.546581068583106e-05,1.1751558754512842e-05,5.5155263885959934e-05,0.1800134114034955,False,0.8929799347842023,Sensory
ALL,usas,X3.1,0.0001215501890313457,32,43,3.595926525312506e-05,0.00020714111280956634,0.00012227274825460092,0.008027369703752368,False,0.8929799347842023,Sensory:- Taste
ALL,usas,X3.2,0.0009110082069624281,27,43,-0.0004971765942915066,0.002319193008216363,0.0020116925732199067,0.2117828151365345,False,0.8929799347842023,Sensory:- Sound
ALL,usas,X3.3,0.0004552854809079515,30,43,0.00022072824408779455,0.0006898427177281085,0.00033508176688593847,0.0004546661065383796,False,0.8929799347842023,Sensory:- Touch
ALL,usas,X3.4,0.007913029216239483,35,43,0.005073600695478851,0.010752457737000115,0.004056326458229474,2.347777077784859e-06,True,0.8929799347842023,Sensory:- Sight
ALL,usas,X3.5,9.592179619362516e-06,10,43,-1.2537758382945961e-05,3.1722117621670994e-05,3.1614197146154964e-05,0.40038754010780286,False,0.8929799347842023,Sensory:- Smell
ALL,usas,X4.1,0.0005997992222336654,31,43,0.0002762271331799853,0.0009233713112873456,0.0004622458415052573,0.0007561939360213118,False,0.8929799347842023,Mental object:- Conceptual object
ALL,usas,X4.2,-2.2251154252220468e-06,20,43,-0.00013055559286179592,0.00012610536201135183,0.0001833292534808198,0.9730506406661871,False,0.8929799347842023,"Mental object:- Means, method"
ALL,usas,X5.1,0.0016511195151200746,40,43,0.0012206754953506902,0.002081563534889459,0.0006149200282419777,2.6615889708612256e-09,True,0.8929799347842023,Attention
ALL,usas,X5.2,0.0002960832179385033,39,43,0.000189208410353714,0.0004029580255232926,0.00015267829654969897,2.610687983570703e-06,True,0.8929799347842023,Interest/boredom/excited/energetic
ALL,usas,X6,0.0014979754397940238,30,43,0.0005428485970336869,0.0024531022825543605,0.0013644669182290528,0.0037034056674644573,False,0.8929799347842023,Deciding
ALL,usas,X7,0.0023566392897219316,32,43,0.0013637973087344132,0.00334948127070945,0.001418345687125026,3.264370090478613e-05,True,0.8929799347842023,Wanting; planning; choosing
ALL,usas,X8,-0.0006990888027813052,19,43,-0.002666841445590074,0.0012686638400274633,0.002811075204012527,0.4900552879156458,False,0.8929799347842023,Trying
ALL,usas,X9.1,0.00010574920663013254,32,43,5.699206511797533e-05,0.00015450634814228974,6.965305930308172e-05,0.0001159328764788777,True,0.8929799347842023,"Ability:- Ability, intelligence"
ALL,usas,X9.2,-0.0007552884142620302,14,43,-0.0012136387363780087,-0.0002969380921460517,0.0006547861744513977,0.0024083955652274727,False,0.8929799347842023,Ability:- Success and failure
ALL,usas,Y1,0.00015536676013281288,28,43,9.728001398449476e-05,0.000213453506281131,8.298106592616874e-05,4.828739140097865e-06,True,0.8929799347842023,Science and technology in general
ALL,usas,Y2,0.002401392522730435,22,43,-0.0005653893510251758,0.005368174396486045,0.004238259819650872,0.12013247194273853,False,0.8929799347842023,Information technology and computing
ALL,usas,Z1,6.046669065579247e-06,14,43,-3.759556583694724e-05,4.9688903968105736e-05,6.234604986075213e-05,0.7872909945921176,False,0.8929799347842023,Personal names
ALL,usas,Z1f,0.00028811645668026846,32,43,-0.00020136938019547646,0.0007776022935560133,0.0006992654812510642,0.2551559154216935,False,0.8929799347842023,Personal names  [f]
ALL,usas,Z1m,0.0005132447162906645,29,43,0.00010802980100938457,0.0009184596315719444,0.0005788784504018285,0.017126042578380896,False,0.8929799347842023,Personal names  [m]
ALL,usas,Z1mf,0.00040140161860641703,30,43,0.00014285018803699036,0.0006599530491758438,0.0003693591865277524,0.004030189737952955,False,0.8929799347842023,Personal names  [mf]
ALL,usas,Z2,-0.00016602472094469635,13,43,-0.0003421535209262343,1.0104079036841643e-05,0.0002516125714021971,0.07171737773284735,False,0.8929799347842023,Geographical names
ALL,usas,Z2c,9.184035207917374e-07,1,43,-8.816673799600681e-07,2.718474421543543e-06,2.5715298582168645e-06,0.32303728760298683,False,0.8929799347842023,Geographical names  [c]
