pair,role,member,domain,n_beams,E-QUIZ,E-QA,E-TASK,E-ASSIST,E-MENTION,E-META,REFUSAL
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,animal,1500,0,294,0,1,0,0,5
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,betrayal,1500,0,271,0,0,0,0,2
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,power,1500,0,205,0,0,0,0,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,property,1500,0,345,0,0,0,0,2
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,sexual,1500,0,52,0,0,0,0,15
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,taboo,1500,0,104,0,0,0,0,3
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,violence,1500,0,192,0,0,0,0,2
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,animal,1500,0,279,0,1,0,0,4
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,betrayal,1500,0,171,0,0,0,0,3
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,power,1500,0,32,23,0,0,0,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,property,1500,0,166,0,0,0,0,1
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,sexual,1500,0,105,0,0,0,0,12
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,taboo,1500,0,18,0,1,0,0,3
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,violence,1500,0,91,0,0,0,0,5
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,animal,1500,0,290,16,0,0,0,1
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,betrayal,1500,0,234,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,power,1500,0,128,0,18,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,property,1500,0,439,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,sexual,1500,0,146,0,0,0,0,18
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,taboo,1500,0,84,0,0,0,0,2
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,violence,1500,0,258,0,0,0,0,2
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,animal,1500,0,226,0,0,0,0,1
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,betrayal,1500,0,167,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,power,1500,0,15,1,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,property,1500,0,343,0,2,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,sexual,1500,0,243,0,0,0,0,5
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,taboo,1500,0,47,0,1,0,0,1
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,violence,1500,0,157,0,0,0,0,2
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,animal,1500,0,30,3,0,0,0,5
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,betrayal,1500,0,3,0,0,2,0,3
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,power,1500,0,1,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,property,1500,0,41,0,0,0,0,4
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,sexual,1500,0,0,0,0,0,0,11
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,taboo,1500,0,0,0,0,0,0,4
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,violence,1500,0,11,0,0,0,0,4
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,animal,1500,0,12,0,0,0,0,3
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,betrayal,1500,0,2,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,power,1500,0,0,16,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,property,1500,0,16,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,sexual,1500,0,1,0,0,0,0,9
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,violence,1500,0,1,0,0,0,0,4
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,animal,1500,2,0,3,0,0,0,3
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,betrayal,1500,7,0,0,5,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,power,1500,3,3,0,12,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,property,1500,0,2,0,1,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,sexual,1500,0,0,0,0,0,0,7
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,taboo,1500,0,0,0,0,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,violence,1500,0,2,0,1,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,animal,1500,0,0,6,0,0,0,6
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,betrayal,1500,1,0,0,0,6,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,power,1500,0,2,5,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,4
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,taboo,1500,0,2,0,0,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,violence,1500,0,0,0,0,0,0,4
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,animal,1500,0,0,9,0,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,betrayal,1500,0,22,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,power,1500,0,0,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,property,1500,0,0,0,0,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,sexual,1500,0,0,0,0,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,taboo,1500,0,0,0,0,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,violence,1500,0,1,0,0,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,animal,1500,0,0,8,0,0,0,2
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,betrayal,1500,0,9,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,power,1500,0,0,7,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,property,1500,0,0,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,taboo,1500,0,0,0,0,0,0,1
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,violence,1500,0,0,0,0,0,0,3
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,animal,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,betrayal,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,power,1500,0,0,1,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,property,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,sexual,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,taboo,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,violence,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,animal,1500,0,1,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,betrayal,1500,0,1,1,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,power,1500,0,0,14,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,violence,1500,0,0,1,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,animal,1500,0,0,1,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,betrayal,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,power,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,property,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,sexual,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,taboo,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,violence,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,1
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,power,1500,0,0,8,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,property,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,violence,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,animal,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,betrayal,1500,0,0,1,0,6,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,power,1500,16,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,property,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,sexual,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,taboo,1500,0,4,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,violence,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,animal,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,betrayal,1500,1,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,power,1500,0,0,4,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,taboo,1500,0,3,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,violence,1500,0,0,0,0,0,0,1
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,animal,1500,0,0,17,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,betrayal,1500,0,0,0,0,1,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,power,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,property,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,sexual,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,taboo,1500,1,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,violence,1500,0,0,1,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,power,1500,1,0,12,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,property,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,violence,1500,0,1,0,0,0,0,2
